Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_even/i_trace_app/traceOut_event_data[63:0],i_app/dcs_even/i_trace_app/traceOut_event_size[4:0],i_app/dcs_even/i_trace_app/traceOut_event_vc[4:0],i_app/dcs_even/i_trace_app/traceOut_src[2:0],i_app/dcs_even/i_trace_app/traceOut_ts[63:0],i_app/dcs_even/i_trace_app/dump_1,i_app/dcs_even/i_trace_app/sampleLost
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
361,361,0,0007e00000008580,11,04,2,0000001017636666,1,0
362,362,0,0007e00000008680,11,04,2,000000101763667d,1,0
363,363,0,5807e40000008080,01,08,5,00000010176366c2,1,0
364,364,0,1807e00000008080,11,04,2,000000101763670e,1,0
365,365,0,0003e00000000080,01,06,0,0000001017636834,1,0
366,366,0,4803c00000000080,11,04,4,0000001017636931,1,0
367,367,0,2800300000008180,01,06,0,0000001017636a50,1,0
368,368,0,2800300000008280,01,06,0,0000001017636a52,1,0
369,369,0,2800300000008380,01,06,0,0000001017636a54,1,0
370,370,0,2844300000008480,01,06,0,0000001017636a56,1,0
371,371,0,2840300000008580,01,06,0,0000001017636a58,1,0
372,372,0,2847f00000008680,01,06,0,0000001017636a5a,1,0
373,373,0,5003c00000008180,11,04,4,0000001017636aa9,1,0
374,374,0,5003c00000008280,11,04,4,0000001017636abf,1,0
375,375,0,5003c00000008380,11,04,4,0000001017636ad5,1,0
376,376,0,5047c00000008480,11,04,4,0000001017636aeb,1,0
377,377,0,0007e00000008180,11,04,2,0000001017636afc,1,0
378,378,0,5043c00000008580,11,04,4,0000001017636b01,1,0
379,379,0,0007e00000008280,11,04,2,0000001017636b12,1,0
380,380,0,5047c00000008680,11,04,4,0000001017636b17,1,0
381,381,0,0007e00000008380,11,04,2,0000001017636b27,1,0
382,382,0,0007e00000008480,11,04,2,0000001017636b3e,1,0
383,383,0,0007e00000008580,11,04,2,0000001017636b54,1,0
384,384,0,0003e00000008080,01,06,0,0000001017636b65,1,0
385,385,0,0007e00000008680,11,04,2,0000001017636b6a,1,0
386,386,0,4803c00000008080,11,04,4,0000001017636cb3,1,0
387,387,0,7007e40000000080,01,08,5,0000001017636d60,1,0
