Sample in Buffer,Sample in Window,TRIGGER,i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/probe0[47:0],i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tdata[511:0],i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tkeep[63:0],i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tuser,i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tvalid,i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tlast,Interface_(i3:s0)_(cmac_usplus_0_axis_rx)[2:0],T_Channel_(i3:s0)_(cmac_usplus_0_axis_rx)[2:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
151,7,0,0003e3b1faaa,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000a2cb91b3003435322e3139312e3836312e3239313d,0000000000000000,0,0,0,"_","_"
152,8,0,0003e3b1faab,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000a2cb91b3003435322e3139312e3836312e3239313d,0000000000000000,0,0,0,"_","_"
153,9,0,0003e3b1faac,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000a2cb91b3003435322e3139312e3836312e3239313d,0000000000000000,0,0,0,"_","_"
154,10,0,0003e3b1faad,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000a2cb91b3003435322e3139312e3836312e3239313d,0000000000000000,0,0,0,"_","_"
155,11,0,0003e3b1faae,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000a2cb91b3003435322e3139312e3836312e3239313d,0000000000000000,0,0,0,"_","_"
156,12,0,0003e3b1faaf,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000a2cb91b3003435322e3139312e3836312e3239313d,0000000000000000,0,0,0,"_","_"
157,13,0,0003e3b1fab0,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000a2cb91b3003435322e3139312e3836312e3239313d,0000000000000000,0,0,0,"_","_"
158,14,0,0003e3b1fab1,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000a2cb91b3003435322e3139312e3836312e3239313d,0000000000000000,0,0,0,"_","_"
159,15,0,0003e3b1fab2,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000a2cb91b3003435322e3139312e3836312e3239313d,0000000000000000,0,0,0,"_","_"
160,0,1,0003fe5fbfdb,236b0100151ab3760080010000000000000000000000000002ffd3e473fefffb900200000000000080fe013a40007e780260dd86d3e473fb9000010000003333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
161,1,0,0003fe5fbfdc,0000000000000000640137363534333231302f2e2d2c2b2a292827262524232221201f1e1d1c1b1a19181716151413121110000000000005ffac000000006933,003fffffffffffff,0,1,1,"Active","Last Stream"
162,2,0,0003fe5fbfdd,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
163,3,0,0003fe5fbfde,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
164,4,0,0003fe5fbfdf,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
165,5,0,0003fe5fbfe0,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
166,6,0,0003fe5fbfe1,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
167,7,0,0003fe5fbfe2,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
168,8,0,0003fe5fbfe3,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
169,9,0,0003fe5fbfe4,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
170,10,0,0003fe5fbfe5,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
171,11,0,0003fe5fbfe6,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
172,12,0,0003fe5fbfe7,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
173,13,0,0003fe5fbfe8,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
174,14,0,0003fe5fbfe9,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
175,15,0,0003fe5fbfea,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000009612,0000000000000000,0,0,0,"_","_"
176,0,1,0003fe601c19,80fe0000000010370087d3e473ff0100000000000000000002ff610103feff31530e00000000000080feff3a200000000060dd8661010331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
177,1,0,0003fe601c1a,00000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
178,2,0,0003fe601c1b,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
179,3,0,0003fe601c1c,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
180,4,0,0003fe601c1d,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
181,5,0,0003fe601c1e,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
182,6,0,0003fe601c1f,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
183,7,0,0003fe601c20,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
184,8,0,0003fe601c21,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
185,9,0,0003fe601c22,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
186,10,0,0003fe601c23,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
187,11,0,0003fe601c24,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
188,12,0,0003fe601c25,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
189,13,0,0003fe601c26,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
190,14,0,0003fe601c27,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
191,15,0,0003fe601c28,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
192,0,1,0003fe60232f,80fe0000000090360087d3e473ff0100000000000000000002ffa10103feff31530e00000000000080feff3a200000000060dd86a1010331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
193,1,0,0003fe602330,0000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
194,2,0,0003fe602331,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
195,3,0,0003fe602332,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
196,4,0,0003fe602333,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
197,5,0,0003fe602334,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
198,6,0,0003fe602335,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
199,7,0,0003fe602336,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
200,8,0,0003fe602337,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
201,9,0,0003fe602338,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
202,10,0,0003fe602339,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
203,11,0,0003fe60233a,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
204,12,0,0003fe60233b,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
205,13,0,0003fe60233c,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
206,14,0,0003fe60233d,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
207,15,0,0003fe60233e,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e0000000000006559551ca1010331530c,0000000000000000,0,0,0,"_","_"
208,0,1,0003fe602ca5,80fe0000000090380087d3e473ff0100000000000000000002ffa10003feff31530e00000000000080feff3a200000000060dd86a1000331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
209,1,0,0003fe602ca6,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
210,2,0,0003fe602ca7,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
211,3,0,0003fe602ca8,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
212,4,0,0003fe602ca9,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
213,5,0,0003fe602caa,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
214,6,0,0003fe602cab,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
215,7,0,0003fe602cac,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
216,8,0,0003fe602cad,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
217,9,0,0003fe602cae,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
218,10,0,0003fe602caf,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
219,11,0,0003fe602cb0,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
220,12,0,0003fe602cb1,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
221,13,0,0003fe602cb2,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
222,14,0,0003fe602cb3,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
223,15,0,0003fe602cb4,000000000000000000000000000000000000000000000000000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,0000000000000000,0,0,0,"_","_"
224,0,1,0003fe602e8d,80fe0000000050390087d3e473ff0100000000000000000002ff410003feff31530e00000000000080feff3a200000000060dd8641000331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
225,1,0,0003fe602e8e,00000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
226,2,0,0003fe602e8f,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
227,3,0,0003fe602e90,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
228,4,0,0003fe602e91,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
229,5,0,0003fe602e92,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
230,6,0,0003fe602e93,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
231,7,0,0003fe602e94,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
232,8,0,0003fe602e95,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
233,9,0,0003fe602e96,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
234,10,0,0003fe602e97,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
235,11,0,0003fe602e98,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
236,12,0,0003fe602e99,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
237,13,0,0003fe602e9a,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
238,14,0,0003fe602e9b,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
239,15,0,0003fe602e9c,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
240,0,1,0003fe602f54,80fe00000000d0360087d3e473ff0100000000000000000002ff810103feff31530e00000000000080feff3a200000000060dd8681010331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
