index,raw,opcode,message,timestamp,aliased_addr,dirty,dmask,fillo,hreq_id,ns,nxm,rnode,rreq_id,src,unaliased_addr,vc,xb1,xb10,xb1_2,xb2,xb3,xb4,xb5
316,0x0003e00000008000,0,ECI_CMD_MREQ_RLDD,126070011010,8000,,15,,,1,,,0,0,8000,7,,,,0,0,0,
317,0x4803c00000008000,9,ECI_CMD_MRSP_PSHA,126070011349,8000,0,15,0,,,0,,0,4,8000,5,0,,0,,0,,0
318,0x3803e00000008000,7,ECI_CMD_MREQ_RC2D_S,126070011792,8000,,15,,,1,,,0,0,8000,7,,,,0,0,0,
319,0x2804300000008100,5,ECI_CMD_MREQ_RLDX,126070011805,8100,,0,,,1,,,1,0,8100,7,,,,0,4,0,
320,0x2800300000008200,5,ECI_CMD_MREQ_RLDX,126070011808,8200,,0,,,1,,,0,0,8200,7,,,,0,4,0,
321,0x2800300000008300,5,ECI_CMD_MREQ_RLDX,126070011810,8300,,0,,,1,,,0,0,8300,7,,,,0,4,0,
322,0x2840300000008400,5,ECI_CMD_MREQ_RLDX,126070011812,8400,,0,,,1,,,16,0,8400,7,,,,0,4,0,
323,0x2840300000008500,5,ECI_CMD_MREQ_RLDX,126070011814,8500,,0,,,1,,,16,0,8500,7,,,,0,4,0,
324,0x2844300000008600,5,ECI_CMD_MREQ_RLDX,126070011816,8600,,0,,,1,,,17,0,8600,7,,,,0,4,0,
325,0x5000000000008000,10,ECI_CMD_MRSP_PEMD,126070011818,8000,0,0,0,,,0,,0,3,8000,11,0,,0,,0,,0
326,0x5007c00000008100,10,ECI_CMD_MRSP_PEMD,126070011881,8100,0,15,0,,,0,,1,4,8100,5,0,,0,,0,,0
327,0x5003c00000008200,10,ECI_CMD_MRSP_PEMD,126070011903,8200,0,15,0,,,0,,0,4,8200,5,0,,0,,0,,0
328,0x5003c00000008300,10,ECI_CMD_MRSP_PEMD,126070011925,8300,0,15,0,,,0,,0,4,8300,5,0,,0,,0,,0
329,0x5043c00000008400,10,ECI_CMD_MRSP_PEMD,126070011947,8400,0,15,0,,,0,,16,4,8400,5,0,,0,,0,,0
330,0x0007e00000008100,0,ECI_CMD_MRSP_VICD,126070011966,8100,,15,,,1,,,,2,8100,5,,1,,,,,0
331,0x5043c00000008500,10,ECI_CMD_MRSP_PEMD,126070011969,8500,0,15,0,,,0,,16,4,8500,5,0,,0,,0,,0
332,0x0007e00000008200,0,ECI_CMD_MRSP_VICD,126070011987,8200,,15,,,1,,,,2,8200,5,,1,,,,,0
333,0x5047c00000008600,10,ECI_CMD_MRSP_PEMD,126070011991,8600,0,15,0,,,0,,17,4,8600,5,0,,0,,0,,0
334,0x0007e00000008300,0,ECI_CMD_MRSP_VICD,126070012009,8300,,15,,,1,,,,2,8300,5,,1,,,,,0
335,0x0007e00000008400,0,ECI_CMD_MRSP_VICD,126070012029,8400,,15,,,1,,,,2,8400,5,,1,,,,,0
