size,acquire_cyc,after_tx_commit_cyc,after_dma_read_cyc,exit_cyc,host_got_tx_buf_cyc,entry_cyc,after_rx_queue_cyc,after_dma_write_cyc,read_start_cyc,after_read_cyc,after_rx_commit_cyc,host_read_complete_cyc
1152,3775800474,3775800312,3775800338,3775800360,3775799966,3775800437,3775800464,3775800468,3775800356,3775800472,3775814426,3775814212
1152,3775821539,3775821376,3775821402,3775821424,3775821030,3775821502,3775821529,3775821533,3775821420,3775821537,3775835482,3775835268
1152,3775842563,3775842401,3775842427,3775842449,3775842060,3775842526,3775842553,3775842557,3775842445,3775842561,3775856500,3775856288
1216,3775867511,3775867345,3775867372,3775867395,3775866988,3775867473,3775867501,3775867505,3775867389,3775867509,3775882198,3775881985
1216,3775889209,3775889044,3775889071,3775889093,3775888689,3775889171,3775889199,3775889203,3775889088,3775889207,3775903884,3775903672
1216,3775922291,3775922125,3775922152,3775922175,3775921757,3775922253,3775922281,3775922285,3775922169,3775922289,3775936970,3775936758
1216,3775944365,3775944199,3775944226,3775944249,3775943846,3775944328,3775944355,3775944359,3775944243,3775944363,3775959042,3775958829
1216,3775966246,3775966081,3775966108,3775966131,3775965710,3775966209,3775966236,3775966240,3775966125,3775966244,3775980922,3775980710
1216,3775988156,3775987991,3775988018,3775988040,3775987637,3775988118,3775988146,3775988150,3775988035,3775988154,3776002838,3776002626
1216,3776010008,3776009842,3776009869,3776009892,3776009489,3776009971,3776009998,3776010002,3776009886,3776010006,3776024690,3776024476
1216,3776031810,3776031644,3776031671,3776031694,3776031291,3776031772,3776031800,3776031804,3776031688,3776031808,3776046493,3776046281
1216,3776053610,3776053445,3776053472,3776053495,3776053091,3776053573,3776053600,3776053604,3776053489,3776053608,3776068286,3776068074
1216,3776075490,3776075324,3776075351,3776075374,3776074967,3776075452,3776075480,3776075484,3776075368,3776075488,3776090171,3776089959
1216,3776097347,3776097181,3776097208,3776097231,3776096827,3776097309,3776097337,3776097341,3776097225,3776097345,3776115525,3776115293
1216,3776123455,3776123289,3776123316,3776123339,3776122928,3776123417,3776123445,3776123449,3776123333,3776123453,3776138134,3776137920
1216,3776145389,3776145224,3776145251,3776145274,3776144870,3776145351,3776145379,3776145383,3776145268,3776145387,3776160072,3776159860
1216,3776167312,3776167147,3776167174,3776167197,3776166794,3776167275,3776167302,3776167306,3776167191,3776167310,3776181990,3776181776
1216,3776189127,3776188962,3776188989,3776189012,3776188608,3776189090,3776189117,3776189121,3776189006,3776189125,3776203804,3776203592
1216,3776210935,3776210769,3776210796,3776210819,3776210411,3776210897,3776210925,3776210929,3776210813,3776210933,3776225614,3776225400
1216,3776232837,3776232672,3776232699,3776232722,3776232319,3776232799,3776232827,3776232831,3776232716,3776232835,3776247515,3776247301
1216,3776254697,3776254532,3776254559,3776254582,3776254175,3776254659,3776254687,3776254691,3776254576,3776254695,3776269374,3776269160
1216,3776276548,3776276382,3776276409,3776276432,3776276028,3776276511,3776276538,3776276542,3776276426,3776276546,3776291223,3776291011
1216,3776298358,3776298192,3776298219,3776298242,3776297839,3776298320,3776298348,3776298352,3776298236,3776298356,3776313041,3776312828
1216,3776320178,3776320012,3776320039,3776320062,3776319658,3776320141,3776320168,3776320172,3776320056,3776320176,3776335025,3776334773
1216,3776344024,3776343858,3776343885,3776343908,3776343488,3776343987,3776344014,3776344018,3776343902,3776344022,3776358702,3776358490
1216,3776365880,3776365714,3776365741,3776365764,3776365360,3776365842,3776365870,3776365874,3776365758,3776365878,3776380568,3776380354
1216,3776387775,3776387609,3776387636,3776387659,3776387255,3776387737,3776387765,3776387769,3776387653,3776387773,3776402453,3776402241
1216,3776409580,3776409416,3776409443,3776409466,3776409063,3776409543,3776409570,3776409574,3776409460,3776409578,3776424257,3776424044
1216,3776431430,3776431264,3776431291,3776431314,3776430907,3776431393,3776431420,3776431424,3776431308,3776431428,3776446117,3776445905
1216,3776453387,3776453221,3776453248,3776453271,3776452868,3776453350,3776453377,3776453381,3776453265,3776453385,3776468070,3776467857
1216,3776475265,3776475099,3776475126,3776475149,3776474745,3776475228,3776475255,3776475259,3776475143,3776475263,3776489948,3776489736
1216,3776497112,3776496946,3776496973,3776496996,3776496588,3776497074,3776497102,3776497106,3776496990,3776497110,3776511787,3776511575
1216,3776518900,3776518735,3776518762,3776518784,3776518382,3776518862,3776518890,3776518894,3776518779,3776518898,3776533583,3776533370
1216,3776540731,3776540565,3776540592,3776540615,3776540211,3776540694,3776540721,3776540725,3776540609,3776540729,3776555417,3776555204
1216,3776562558,3776562392,3776562419,3776562442,3776562038,3776562520,3776562548,3776562552,3776562436,3776562556,3776577240,3776577027
1216,3776595380,3776595214,3776595241,3776595264,3776594832,3776595343,3776595370,3776595374,3776595258,3776595378,3776610063,3776609851
1216,3776617300,3776617135,3776617162,3776617185,3776616781,3776617262,3776617290,3776617294,3776617179,3776617298,3776631977,3776631764
1216,3776639159,3776638995,3776639022,3776639045,3776638647,3776639122,3776639149,3776639153,3776639039,3776639157,3776653837,3776653624
1216,3776661011,3776660845,3776660872,3776660895,3776660496,3776660973,3776661001,3776661005,3776660889,3776661009,3776675686,3776675473
1216,3776682856,3776682691,3776682718,3776682741,3776682341,3776682819,3776682846,3776682850,3776682735,3776682854,3776697536,3776697323
1216,3776704676,3776704510,3776704537,3776704560,3776704158,3776704638,3776704666,3776704670,3776704554,3776704674,3776719360,3776719146
1216,3776726493,3776726327,3776726354,3776726377,3776725977,3776726456,3776726483,3776726487,3776726371,3776726491,3776741170,3776740958
1216,3776748280,3776748114,3776748141,3776748164,3776747757,3776748242,3776748270,3776748274,3776748158,3776748278,3776762960,3776762746
1216,3776770117,3776769951,3776769978,3776770001,3776769597,3776770080,3776770107,3776770111,3776769995,3776770115,3776784794,3776784581
1216,3776791914,3776791749,3776791776,3776791799,3776791392,3776791877,3776791904,3776791908,3776791793,3776791912,3776806590,3776806376
1216,3776813722,3776813556,3776813583,3776813606,3776813202,3776813684,3776813712,3776813716,3776813600,3776813720,3776828407,3776828194
1216,3776835524,3776835359,3776835386,3776835409,3776835006,3776835487,3776835514,3776835518,3776835403,3776835522,3776850198,3776849985
1216,3776857407,3776857241,3776857268,3776857291,3776856887,3776857369,3776857397,3776857401,3776857285,3776857405,3776872087,3776871874
1216,3776879221,3776879055,3776879082,3776879105,3776878701,3776879183,3776879211,3776879215,3776879099,3776879219,3776893902,3776893687
1216,3776901014,3776900848,3776900875,3776900898,3776900494,3776900976,3776901004,3776901008,3776900892,3776901012,3776915692,3776915480
1216,3776922804,3776922639,3776922666,3776922689,3776922286,3776922766,3776922794,3776922798,3776922683,3776922802,3776937485,3776937271
1216,3776944598,3776944432,3776944459,3776944482,3776944079,3776944560,3776944588,3776944592,3776944476,3776944596,3776959275,3776959061
1216,3776966381,3776966216,3776966243,3776966266,3776965863,3776966344,3776966371,3776966375,3776966260,3776966379,3776981065,3776980853
1280,3776991983,3776991814,3776991842,3776991866,3776991451,3776991944,3776991973,3776991977,3776991858,3776991981,3777007402,3777007189
1280,3777014402,3777014233,3777014261,3777014284,3777013878,3777014364,3777014392,3777014396,3777014277,3777014400,3777029825,3777029612
1280,3777036951,3777036782,3777036810,3777036833,3777036427,3777036912,3777036941,3777036945,3777036826,3777036949,3777052370,3777052157
1280,3777059496,3777059327,3777059355,3777059378,3777058971,3777059458,3777059486,3777059490,3777059371,3777059494,3777074917,3777074704
1280,3777082027,3777081858,3777081886,3777081909,3777081502,3777081989,3777082017,3777082021,3777081902,3777082025,3777097444,3777097231
1280,3777104558,3777104388,3777104416,3777104440,3777104033,3777104519,3777104548,3777104552,3777104432,3777104556,3777122971,3777122743
1280,3777130895,3777130726,3777130754,3777130777,3777130365,3777130856,3777130885,3777130889,3777130770,3777130893,3777146322,3777146109
1280,3777153682,3777153513,3777153541,3777153564,3777153157,3777153643,3777153672,3777153676,3777153557,3777153680,3777169110,3777168897
1280,3777176304,3777176135,3777176163,3777176186,3777175779,3777176265,3777176294,3777176298,3777176179,3777176302,3777191731,3777191518
1280,3777198881,3777198712,3777198740,3777198764,3777198357,3777198843,3777198871,3777198875,3777198756,3777198879,3777214298,3777214085
1280,3777221432,3777221263,3777221291,3777221314,3777220908,3777221393,3777221422,3777221426,3777221307,3777221430,3777236849,3777236637
1280,3777243973,3777243803,3777243831,3777243855,3777243447,3777243934,3777243963,3777243967,3777243847,3777243971,3777259395,3777259183
1280,3777276453,3777276284,3777276312,3777276336,3777275914,3777276414,3777276443,3777276447,3777276328,3777276451,3777291881,3777291667
1280,3777299125,3777298955,3777298983,3777299006,3777298599,3777299086,3777299115,3777299119,3777298999,3777299123,3777314550,3777314336
1280,3777321690,3777321521,3777321549,3777321572,3777321165,3777321652,3777321680,3777321684,3777321565,3777321688,3777337116,3777336903
1280,3777344279,3777344109,3777344137,3777344161,3777343754,3777344240,3777344269,3777344273,3777344153,3777344277,3777359707,3777359495
1280,3777366839,3777366670,3777366698,3777366721,3777366311,3777366800,3777366829,3777366833,3777366714,3777366837,3777382254,3777382042
1280,3777389396,3777389227,3777389255,3777389279,3777388872,3777389358,3777389386,3777389390,3777389271,3777389394,3777404813,3777404601
1280,3777411934,3777411765,3777411793,3777411817,3777411410,3777411896,3777411924,3777411928,3777411809,3777411932,3777427351,3777427139
1280,3777434461,3777434292,3777434320,3777434343,3777433936,3777434422,3777434451,3777434455,3777434336,3777434459,3777449881,3777449668
1280,3777456987,3777456818,3777456846,3777456870,3777456463,3777456948,3777456977,3777456981,3777456862,3777456985,3777472408,3777472196
1280,3777479515,3777479346,3777479374,3777479398,3777478990,3777479476,3777479505,3777479509,3777479390,3777479513,3777494935,3777494722
1280,3777502060,3777501891,3777501919,3777501943,3777501535,3777502021,3777502050,3777502054,3777501935,3777502058,3777517480,3777517266
1280,3777524588,3777524419,3777524447,3777524471,3777524064,3777524549,3777524578,3777524582,3777524463,3777524586,3777540002,3777539790
1280,3777547104,3777546935,3777546963,3777546986,3777546579,3777547065,3777547094,3777547098,3777546979,3777547102,3777562530,3777562316
1280,3777569649,3777569480,3777569508,3777569531,3777569124,3777569611,3777569639,3777569643,3777569524,3777569647,3777585067,3777584855
1280,3777592181,3777592012,3777592040,3777592063,3777591657,3777592143,3777592171,3777592175,3777592056,3777592179,3777607601,3777607388
1280,3777614718,3777614548,3777614576,3777614600,3777614192,3777614679,3777614708,3777614712,3777614592,3777614716,3777630140,3777629926
1280,3777637353,3777637183,3777637211,3777637235,3777636828,3777637314,3777637343,3777637347,3777637227,3777637351,3777652771,3777652559
1280,3777659881,3777659711,3777659739,3777659763,3777659355,3777659842,3777659871,3777659875,3777659755,3777659879,3777675300,3777675086
1280,3777682414,3777682245,3777682273,3777682297,3777681890,3777682376,3777682404,3777682408,3777682289,3777682412,3777697829,3777697617
1280,3777704934,3777704765,3777704793,3777704816,3777704413,3777704896,3777704924,3777704928,3777704809,3777704932,3777720357,3777720144
1280,3777727476,3777727307,3777727335,3777727358,3777726955,3777727437,3777727466,3777727470,3777727351,3777727474,3777742902,3777742689
1280,3777750018,3777749849,3777749877,3777749900,3777749499,3777749979,3777750008,3777750012,3777749893,3777750016,3777765435,3777765223
1280,3777772543,3777772374,3777772402,3777772426,3777772022,3777772505,3777772533,3777772537,3777772418,3777772541,3777787964,3777787750
1280,3777795075,3777794906,3777794934,3777794958,3777794554,3777795036,3777795065,3777795069,3777794950,3777795073,3777810494,3777810281
1280,3777817601,3777817432,3777817460,3777817483,3777817081,3777817562,3777817591,3777817595,3777817476,3777817599,3777833016,3777832804
1280,3777840124,3777839955,3777839983,3777840007,3777839599,3777840085,3777840114,3777840118,3777839999,3777840122,3777855541,3777855328
1280,3777862650,3777862481,3777862509,3777862532,3777862126,3777862611,3777862640,3777862644,3777862525,3777862648,3777878065,3777877852
1280,3777885175,3777885006,3777885034,3777885057,3777884650,3777885136,3777885165,3777885169,3777885050,3777885173,3777900593,3777900379
1280,3777907797,3777907628,3777907656,3777907680,3777907272,3777907758,3777907787,3777907791,3777907672,3777907795,3777923222,3777923009
1280,3777939136,3777938967,3777938995,3777939019,3777938589,3777939097,3777939126,3777939130,3777939011,3777939134,3777954558,3777954344
1280,3777961784,3777961615,3777961643,3777961666,3777961260,3777961745,3777961774,3777961778,3777961659,3777961782,3777977205,3777976993
1280,3777984338,3777984170,3777984198,3777984221,3777983815,3777984299,3777984328,3777984332,3777984214,3777984336,3777999754,3777999542
1280,3778006905,3778006736,3778006764,3778006787,3778006380,3778006867,3778006895,3778006899,3778006780,3778006903,3778022322,3778022110
1280,3778029475,3778029306,3778029334,3778029357,3778028950,3778029437,3778029465,3778029469,3778029350,3778029473,3778044892,3778044679
1280,3778052013,3778051844,3778051872,3778051895,3778051488,3778051975,3778052003,3778052007,3778051888,3778052011,3778067433,3778067221
1280,3778074560,3778074391,3778074419,3778074443,3778074036,3778074521,3778074550,3778074554,3778074435,3778074558,3778089982,3778089769
1280,3778097095,3778096926,3778096954,3778096978,3778096570,3778097056,3778097085,3778097089,3778096970,3778097093,3778115759,3778115529
1280,3778123346,3778123178,3778123206,3778123229,3778122817,3778123307,3778123336,3778123340,3778123222,3778123344,3778138765,3778138552
1344,3778149573,3778149401,3778149430,3778149454,3778149036,3778149533,3778149563,3778149567,3778149445,3778149571,3778165739,3778165525
1344,3778172763,3778172591,3778172620,3778172644,3778172227,3778172723,3778172753,3778172757,3778172635,3778172761,3778188923,3778188710
1344,3778196034,3778195861,3778195890,3778195915,3778195497,3778195994,3778196024,3778196028,3778195905,3778196032,3778212195,3778211981
1344,3778219396,3778219223,3778219252,3778219276,3778218860,3778219356,3778219386,3778219390,3778219267,3778219394,3778235556,3778235343
1344,3778242719,3778242548,3778242577,3778242601,3778242185,3778242680,3778242709,3778242713,3778242592,3778242717,3778258877,3778258663
1344,3778266012,3778265840,3778265869,3778265893,3778265481,3778265972,3778266002,3778266006,3778265884,3778266010,3778282176,3778281963
1344,3778289310,3778289138,3778289167,3778289192,3778288777,3778289270,3778289300,3778289304,3778289182,3778289308,3778305471,3778305257
1344,3778312592,3778312420,3778312449,3778312474,3778312062,3778312552,3778312582,3778312586,3778312464,3778312590,3778328756,3778328543
1344,3778335877,3778335706,3778335735,3778335759,3778335346,3778335837,3778335867,3778335871,3778335750,3778335875,3778352040,3778351826
1344,3778359160,3778358987,3778359016,3778359041,3778358628,3778359120,3778359150,3778359154,3778359031,3778359158,3778375324,3778375112
1344,3778382439,3778382268,3778382297,3778382321,3778381908,3778382400,3778382429,3778382433,3778382312,3778382437,3778398598,3778398385
1344,3778405718,3778405547,3778405576,3778405600,3778405188,3778405679,3778405708,3778405712,3778405591,3778405716,3778421882,3778421669
1344,3778429105,3778428933,3778428962,3778428986,3778428569,3778429065,3778429095,3778429099,3778428977,3778429103,3778445271,3778445058
1344,3778452396,3778452223,3778452252,3778452277,3778451859,3778452356,3778452386,3778452390,3778452267,3778452394,3778468554,3778468341
1344,3778475678,3778475506,3778475535,3778475559,3778475143,3778475638,3778475668,3778475672,3778475550,3778475676,3778491837,3778491623
1344,3778498959,3778498787,3778498816,3778498841,3778498424,3778498919,3778498949,3778498953,3778498831,3778498957,3778515119,3778514905
1344,3778522249,3778522077,3778522106,3778522130,3778521713,3778522209,3778522239,3778522243,3778522121,3778522247,3778538410,3778538197
1344,3778545535,3778545363,3778545392,3778545416,3778544999,3778545496,3778545525,3778545529,3778545407,3778545533,3778561697,3778561484
1344,3778568818,3778568646,3778568675,3778568699,3778568283,3778568778,3778568808,3778568812,3778568690,3778568816,3778584985,3778584770
1344,3778592102,3778591930,3778591959,3778591983,3778591567,3778592062,3778592092,3778592096,3778591974,3778592100,3778608260,3778608046
1344,3778615380,3778615208,3778615237,3778615261,3778614844,3778615340,3778615370,3778615374,3778615252,3778615378,3778631540,3778631326
1344,3778648494,3778648321,3778648350,3778648375,3778647949,3778648454,3778648484,3778648488,3778648365,3778648492,3778664670,3778664456
1344,3778671884,3778671712,3778671741,3778671765,3778671348,3778671845,3778671874,3778671878,3778671756,3778671882,3778688043,3778687830
1344,3778695298,3778695126,3778695155,3778695179,3778694762,3778695259,3778695288,3778695292,3778695170,3778695296,3778711457,3778711244
1344,3778718642,3778718469,3778718498,3778718522,3778718106,3778718602,3778718632,3778718636,3778718513,3778718640,3778734803,3778734589
1344,3778741986,3778741813,3778741842,3778741867,3778741446,3778741946,3778741976,3778741980,3778741857,3778741984,3778758155,3778757941
1344,3778765316,3778765145,3778765174,3778765198,3778764786,3778765277,3778765306,3778765310,3778765189,3778765314,3778781482,3778781268
1344,3778788595,3778788423,3778788452,3778788476,3778788064,3778788555,3778788585,3778788589,3778788467,3778788593,3778804758,3778804545
1344,3778811874,3778811701,3778811730,3778811754,3778811341,3778811834,3778811864,3778811868,3778811745,3778811872,3778828038,3778827825
1344,3778835152,3778834980,3778835009,3778835033,3778834621,3778835112,3778835142,3778835146,3778835024,3778835150,3778851310,3778851097
1344,3778858441,3778858269,3778858298,3778858322,3778857909,3778858401,3778858431,3778858435,3778858313,3778858439,3778874603,3778874390
1344,3778881734,3778881562,3778881591,3778881615,3778881204,3778881694,3778881724,3778881728,3778881606,3778881732,3778897890,3778897677
1344,3778905009,3778904837,3778904866,3778904890,3778904474,3778904970,3778904999,3778905003,3778904881,3778905007,3778921170,3778920956
1344,3778928294,3778928121,3778928150,3778928175,3778927757,3778928254,3778928284,3778928288,3778928165,3778928292,3778944456,3778944243
1344,3778951670,3778951499,3778951528,3778951552,3778951136,3778951631,3778951660,3778951664,3778951543,3778951668,3778967830,3778967616
1344,3778974941,3778974769,3778974798,3778974822,3778974406,3778974902,3778974931,3778974935,3778974813,3778974939,3778991100,3778990886
1344,3778998220,3778998048,3778998077,3778998101,3778997685,3778998180,3778998210,3778998214,3778998092,3778998218,3779014386,3779014172
1344,3779021507,3779021335,3779021364,3779021389,3779020971,3779021467,3779021497,3779021501,3779021379,3779021505,3779037674,3779037462
1344,3779044810,3779044638,3779044667,3779044692,3779044275,3779044770,3779044800,3779044804,3779044682,3779044808,3779060976,3779060762
1344,3779068097,3779067926,3779067955,3779067979,3779067568,3779068058,3779068087,3779068091,3779067970,3779068095,3779084255,3779084041
1344,3779091379,3779091206,3779091235,3779091260,3779090846,3779091339,3779091369,3779091373,3779091250,3779091377,3779110747,3779110518
1344,3779118364,3779118193,3779118222,3779118247,3779117821,3779118324,3779118354,3779118358,3779118237,3779118362,3779134525,3779134312
1344,3779141683,3779141512,3779141541,3779141565,3779141148,3779141644,3779141673,3779141677,3779141556,3779141681,3779157845,3779157631
1344,3779165045,3779164872,3779164901,3779164925,3779164508,3779165005,3779165035,3779165039,3779164916,3779165043,3779181207,3779180995
1344,3779188354,3779188183,3779188212,3779188236,3779187819,3779188315,3779188344,3779188348,3779188227,3779188352,3779204512,3779204298
1344,3779211757,3779211586,3779211615,3779211639,3779211222,3779211718,3779211747,3779211751,3779211630,3779211755,3779227915,3779227701
1344,3779235063,3779234891,3779234920,3779234944,3779234528,3779235023,3779235053,3779235057,3779234935,3779235061,3779251228,3779251014
1344,3779258356,3779258184,3779258213,3779258237,3779257825,3779258316,3779258346,3779258350,3779258228,3779258354,3779274516,3779274303
1344,3779281658,3779281486,3779281515,3779281539,3779281126,3779281618,3779281648,3779281652,3779281530,3779281656,3779297818,3779297605
1344,3779304934,3779304761,3779304790,3779304815,3779304401,3779304894,3779304924,3779304928,3779304805,3779304932,3779321092,3779320879
1408,3779331870,3779331695,3779331725,3779331750,3779331326,3779331830,3779331860,3779331864,3779331739,3779331868,3779348775,3779348562
1408,3779365601,3779365425,3779365455,3779365480,3779365038,3779365560,3779365591,3779365595,3779365469,3779365599,3779382507,3779382294
1408,3779389776,3779389600,3779389630,3779389655,3779389236,3779389735,3779389766,3779389770,3779389644,3779389774,3779406683,3779406470
1408,3779413911,3779413735,3779413765,3779413790,3779413370,3779413870,3779413901,3779413905,3779413779,3779413909,3779430813,3779430600
1408,3779438004,3779437828,3779437858,3779437883,3779437468,3779437963,3779437994,3779437998,3779437872,3779438002,3779454901,3779454688
1408,3779462073,3779461898,3779461928,3779461953,3779461537,3779462032,3779462063,3779462067,3779461942,3779462071,3779478972,3779478760
1408,3779486232,3779486056,3779486086,3779486111,3779485696,3779486191,3779486222,3779486226,3779486100,3779486230,3779503133,3779502920
1408,3779510299,3779510123,3779510153,3779510178,3779509762,3779510258,3779510289,3779510293,3779510167,3779510297,3779527199,3779526986
1408,3779534346,3779534170,3779534200,3779534225,3779533809,3779534305,3779534336,3779534340,3779534214,3779534344,3779551248,3779551035
1408,3779558389,3779558214,3779558244,3779558269,3779557853,3779558348,3779558379,3779558383,3779558258,3779558387,3779575297,3779575085
1408,3779582435,3779582259,3779582289,3779582314,3779581899,3779582394,3779582425,3779582429,3779582303,3779582433,3779599333,3779599120
1408,3779606482,3779606307,3779606337,3779606362,3779605946,3779606441,3779606472,3779606476,3779606351,3779606480,3779623387,3779623174
1408,3779630520,3779630344,3779630374,3779630399,3779629983,3779630479,3779630510,3779630514,3779630388,3779630518,3779647427,3779647214
1408,3779654565,3779654389,3779654419,3779654444,3779654027,3779654524,3779654555,3779654559,3779654433,3779654563,3779671476,3779671264
1408,3779678618,3779678443,3779678473,3779678498,3779678077,3779678577,3779678608,3779678612,3779678487,3779678616,3779695527,3779695314
1408,3779702672,3779702497,3779702527,3779702552,3779702132,3779702631,3779702662,3779702666,3779702541,3779702670,3779719576,3779719364
1408,3779726714,3779726538,3779726568,3779726593,3779726172,3779726674,3779726704,3779726708,3779726582,3779726712,3779743615,3779743401
1408,3779750746,3779750571,3779750601,3779750626,3779750205,3779750706,3779750736,3779750740,3779750615,3779750744,3779767646,3779767433
1408,3779774781,3779774605,3779774635,3779774660,3779774240,3779774740,3779774771,3779774775,3779774649,3779774779,3779791684,3779791471
1408,3779798814,3779798638,3779798668,3779798693,3779798273,3779798773,3779798804,3779798808,3779798682,3779798812,3779815715,3779815502
1408,3779822848,3779822673,3779822703,3779822728,3779822308,3779822808,3779822838,3779822842,3779822717,3779822846,3779839749,3779839535
1408,3779846885,3779846709,3779846739,3779846764,3779846343,3779846845,3779846875,3779846879,3779846753,3779846883,3779863792,3779863578
1408,3779870924,3779870749,3779870779,3779870804,3779870384,3779870884,3779870914,3779870918,3779870793,3779870922,3779887831,3779887617
1408,3779894967,3779894793,3779894823,3779894848,3779894427,3779894927,3779894957,3779894961,3779894837,3779894965,3779911870,3779911657
1408,3779918997,3779918822,3779918852,3779918877,3779918458,3779918957,3779918987,3779918991,3779918866,3779918995,3779935900,3779935687
1408,3779943034,3779942858,3779942888,3779942913,3779942492,3779942993,3779943024,3779943028,3779942902,3779943032,3779959935,3779959721
1408,3779967065,3779966890,3779966920,3779966945,3779966525,3779967025,3779967055,3779967059,3779966934,3779967063,3779983965,3779983751
1408,3779991193,3779991018,3779991048,3779991073,3779990652,3779991152,3779991183,3779991187,3779991062,3779991191,3780008099,3780007885
1408,3780015238,3780015063,3780015093,3780015118,3780014698,3780015198,3780015228,3780015232,3780015107,3780015236,3780032142,3780031928
1408,3780039273,3780039098,3780039128,3780039153,3780038733,3780039232,3780039263,3780039267,3780039142,3780039271,3780056173,3780055960
1408,3780063310,3780063134,3780063164,3780063189,3780062770,3780063269,3780063300,3780063304,3780063178,3780063308,3780080210,3780079997
1408,3780096148,3780095973,3780096003,3780096028,3780095598,3780096108,3780096138,3780096142,3780096017,3780096146,3780116350,3780116115
1408,3780124239,3780124063,3780124093,3780124118,3780123688,3780124198,3780124229,3780124233,3780124107,3780124237,3780141151,3780140937
1408,3780148403,3780148227,3780148257,3780148282,3780147861,3780148363,3780148393,3780148397,3780148271,3780148401,3780165302,3780165089
1408,3780172507,3780172331,3780172361,3780172386,3780171967,3780172466,3780172497,3780172501,3780172375,3780172505,3780189404,3780189191
1408,3780196586,3780196410,3780196440,3780196465,3780196044,3780196546,3780196576,3780196580,3780196454,3780196584,3780213487,3780213274
1408,3780220664,3780220489,3780220519,3780220544,3780220125,3780220623,3780220654,3780220658,3780220533,3780220662,3780237565,3780237352
1408,3780244721,3780244546,3780244576,3780244601,3780244181,3780244680,3780244711,3780244715,3780244590,3780244719,3780261618,3780261406
1408,3780268846,3780268671,3780268701,3780268726,3780268306,3780268806,3780268836,3780268840,3780268715,3780268844,3780285743,3780285530
1408,3780292879,3780292703,3780292733,3780292758,3780292338,3780292839,3780292869,3780292873,3780292747,3780292877,3780309953,3780309702
1408,3780318984,3780318808,3780318838,3780318863,3780318427,3780318944,3780318974,3780318978,3780318852,3780318982,3780335895,3780335681
1408,3780343076,3780342901,3780342931,3780342956,3780342535,3780343036,3780343066,3780343070,3780342945,3780343074,3780359972,3780359760
1408,3780367165,3780366989,3780367019,3780367044,3780366624,3780367124,3780367155,3780367159,3780367033,3780367163,3780384072,3780383859
1408,3780391221,3780391046,3780391076,3780391101,3780390681,3780391181,3780391211,3780391215,3780391090,3780391219,3780408120,3780407906
1408,3780415252,3780415076,3780415106,3780415131,3780414711,3780415211,3780415242,3780415246,3780415120,3780415250,3780432159,3780431945
1408,3780439315,3780439139,3780439169,3780439194,3780438769,3780439274,3780439305,3780439309,3780439183,3780439313,3780456221,3780456009
1408,3780463367,3780463191,3780463221,3780463247,3780462826,3780463327,3780463357,3780463361,3780463235,3780463365,3780480268,3780480054
1408,3780487409,3780487234,3780487264,3780487289,3780486868,3780487368,3780487399,3780487403,3780487278,3780487407,3780504314,3780504100
1408,3780511454,3780511278,3780511308,3780511333,3780510913,3780511414,3780511444,3780511448,3780511322,3780511452,3780528360,3780528146
1408,3780535597,3780535422,3780535452,3780535477,3780535056,3780535557,3780535587,3780535591,3780535466,3780535595,3780552498,3780552285
1472,3780563331,3780563152,3780563183,3780563209,3780562776,3780563289,3780563321,3780563325,3780563196,3780563329,3780580970,3780580757
1472,3780587955,3780587776,3780587807,3780587833,3780587403,3780587913,3780587945,3780587949,3780587820,3780587953,3780605594,3780605382
1472,3780612750,3780612571,3780612602,3780612628,3780612198,3780612707,3780612740,3780612744,3780612615,3780612748,3780630392,3780630178
1472,3780637570,3780637391,3780637422,3780637448,3780637017,3780637528,3780637560,3780637564,3780637435,3780637568,3780655219,3780655006
1472,3780662379,3780662200,3780662231,3780662257,3780661827,3780662336,3780662369,3780662373,3780662244,3780662377,3780680022,3780679809
1472,3780687177,3780686998,3780687029,3780687055,3780686630,3780687135,3780687167,3780687171,3780687042,3780687175,3780704822,3780704609
1472,3780711967,3780711788,3780711819,3780711845,3780711419,3780711926,3780711957,3780711961,3780711832,3780711965,3780729611,3780729399
1472,3780736760,3780736582,3780736613,3780736639,3780736212,3780736718,3780736750,3780736754,3780736626,3780736758,3780754407,3780754194
1472,3780761552,3780761374,3780761405,3780761431,3780761005,3780761510,3780761542,3780761546,3780761418,3780761550,3780779195,3780778981
1472,3780786452,3780786273,3780786304,3780786330,3780785899,3780786410,3780786442,3780786446,3780786317,3780786450,3780804094,3780803880
1472,3780811244,3780811066,3780811097,3780811123,3780810690,3780811202,3780811234,3780811238,3780811110,3780811242,3780828890,3780828677
1472,3780846741,3780846563,3780846594,3780846620,3780846174,3780846699,3780846731,3780846735,3780846607,3780846739,3780864380,3780864167
1472,3780871656,3780871476,3780871507,3780871533,3780871103,3780871613,3780871646,3780871650,3780871520,3780871654,3780889301,3780889087
1472,3780896515,3780896337,3780896368,3780896394,3780895963,3780896474,3780896505,3780896509,3780896381,3780896513,3780914157,3780913944
1472,3780921331,3780921152,3780921183,3780921209,3780920779,3780921288,3780921321,3780921325,3780921196,3780921329,3780938985,3780938773
1472,3780946214,3780946036,3780946067,3780946093,3780945659,3780946172,3780946204,3780946208,3780946080,3780946212,3780963855,3780963642
1472,3780971056,3780970878,3780970909,3780970935,3780970505,3780971014,3780971046,3780971050,3780970922,3780971054,3780988696,3780988483
