request_id,xid,worker_id,ok,request_bytes,response_bytes,server_rx_enter_ns,server_rx_unblock_ns,server_rx_exit_ns,server_unmarshal_enter_ns,server_unmarshal_exit_ns,server_handler_enter_ns,server_handler_exit_ns,server_marshal_enter_ns,server_marshal_exit_ns,server_tx_enter_ns,server_tx_exit_ns,timestamp_overhead_ns,timestamp_call_count
5415,-388219286,0,1,48,8,115256834120,115256849350,115256849600,115256849680,115256850330,115256850450,115256850560,115256850650,115256850970,115256851060,115256853690,50,11
5416,-371442070,0,1,48,8,115256923100,115256956240,115256956500,115256956570,115256957230,115256957350,115256957450,115256957550,115256957870,115256957950,115256960590,50,11
5417,-354664854,0,1,48,8,115257038840,115257055660,115257055920,115257055990,115257056650,115257056770,115257056860,115257056960,115257057280,115257057370,115257060000,50,11
5418,-337887638,0,1,48,8,115257129730,115257148150,115257148410,115257148480,115257149130,115257149260,115257149360,115257149450,115257149770,115257149860,115257152500,50,11
5419,-321110422,0,1,48,8,115257239180,115257240750,115257241010,115257241080,115257241780,115257241900,115257242000,115257242140,115257242460,115257242540,115257245170,50,11
5420,-304333206,0,1,48,8,115257314830,115257330490,115257330750,115257330820,115257331480,115257331600,115257331700,115257331800,115257332120,115257332210,115257334850,50,11
5421,-287555990,0,1,48,8,115257404230,115257419750,115257420010,115257420080,115257420730,115257420860,115257420960,115257421060,115257421370,115257421460,115257424100,50,11
5422,-270778774,0,1,48,8,115257493480,115257510470,115257510730,115257510800,115257511460,115257511580,115257511680,115257511780,115257512100,115257512180,115257514830,50,11
5423,-254001558,0,1,48,8,115257584300,115257599510,115257599770,115257599840,115257600520,115257600640,115257600740,115257600880,115257601200,115257601290,115257603910,50,11
5424,-237224342,0,1,48,8,115257673300,115257688770,115257689030,115257689100,115257689750,115257689880,115257689980,115257690070,115257690390,115257690480,115257693110,50,11
5425,-220447126,0,1,48,8,115257763290,115257777460,115257777720,115257777790,115257778460,115257778590,115257778690,115257778790,115257779100,115257779190,115257781810,50,11
5426,-203669910,0,1,48,8,115257851250,115257866580,115257866840,115257866910,115257867570,115257867690,115257867790,115257867890,115257868210,115257868300,115257870950,50,11
5427,-186892694,0,1,48,8,115257949440,115257974360,115257974620,115257974690,115257975350,115257975470,115257975560,115257975700,115257976020,115257976110,115257978720,50,11
5428,-170115478,0,1,48,8,115258048460,115258073700,115258073960,115258074030,115258074690,115258074810,115258074910,115258075010,115258075320,115258075410,115258078050,50,11
5429,-153338262,0,1,48,8,115258147580,115258164800,115258165050,115258165120,115258165780,115258165900,115258166000,115258166100,115258166420,115258166510,115258169140,50,11
5430,-136561046,0,1,48,8,115258238740,115258256610,115258256870,115258256940,115258257600,115258257720,115258257820,115258257920,115258258240,115258258320,115258260950,50,11
5431,-119783830,0,1,48,8,115258330380,115258348800,115258349050,115258349120,115258349780,115258349900,115258350010,115258350100,115258350420,115258350510,115258353140,50,11
5432,-103006614,0,1,48,8,115258422610,115258438410,115258438670,115258438740,115258439390,115258439520,115258439620,115258439710,115258440030,115258440120,115258442770,50,11
5433,-86229398,0,1,48,8,115258512210,115258527650,115258527910,115258527980,115258528640,115258528760,115258528860,115258528960,115258529280,115258529360,115258532000,50,11
5434,-69452182,0,1,48,8,115258601440,115258617050,115258617310,115258617380,115258618040,115258618160,115258618260,115258618360,115258618680,115258618770,115258621420,50,11
5435,-52674966,0,1,48,8,115258690820,115258705970,115258706230,115258706300,115258706960,115258707080,115258707180,115258707280,115258707600,115258707680,115258710300,50,11
5436,-35897750,0,1,48,8,115258779690,115258820670,115258820930,115258821000,115258821660,115258821780,115258821880,115258821980,115258822290,115258822380,115258825030,50,11
5437,-19120534,0,1,48,8,115258895210,115258914060,115258914310,115258914390,115258915040,115258915160,115258915270,115258915360,115258915680,115258915770,115258918400,50,11
5438,-2343318,0,1,48,8,115258996560,115259022630,115259022890,115259022960,115259023640,115259023760,115259023850,115259023950,115259024270,115259024360,115259027020,50,11
5439,14499434,0,1,48,8,115259096640,115259113310,115259113560,115259113640,115259114290,115259114410,115259114520,115259114610,115259114930,115259115020,115259117640,50,11
5440,31276650,0,1,48,8,115259187200,115259204520,115259204780,115259204850,115259205530,115259205650,115259205750,115259205850,115259206170,115259206260,115259208900,50,11
5441,48053866,0,1,48,8,115259278390,115259294640,115259294890,115259294970,115259295620,115259295740,115259295850,115259295940,115259296260,115259296350,115259298970,50,11
5442,64831082,0,1,48,8,115259384030,115259385600,115259385860,115259385930,115259386630,115259386750,115259386840,115259386980,115259387300,115259387390,115259390040,50,11
5443,81608298,0,1,48,8,115259459820,115259474850,115259475110,115259475180,115259475840,115259475960,115259476060,115259476160,115259476480,115259476560,115259479200,50,11
5444,98385514,0,1,48,8,115259548640,115259564390,115259564640,115259564710,115259565370,115259565490,115259565590,115259565690,115259566010,115259566100,115259568740,50,11
5445,115162730,0,1,48,8,115259638200,115259653670,115259653930,115259654000,115259654660,115259654780,115259654880,115259654980,115259655300,115259655380,115259658020,50,11
5446,131939946,0,1,48,8,115259727500,115259743790,115259744050,115259744120,115259744780,115259744900,115259745000,115259745100,115259745420,115259745500,115259748140,50,11
5447,148717162,0,1,48,8,115259817580,115259832920,115259833170,115259833240,115259833900,115259834020,115259834120,115259834220,115259834540,115259834630,115259837240,50,11
5448,165494378,0,1,48,8,115259906740,115259922070,115259922330,115259922400,115259923060,115259923180,115259923280,115259923380,115259923690,115259923780,115259926420,50,11
5449,182271594,0,1,48,8,115260004590,115260011650,115260011910,115260011980,115260012660,115260012780,115260012880,115260012970,115260013290,115260013380,115260016000,50,11
5450,199048810,0,1,48,8,115260086490,115260104550,115260104810,115260104880,115260105560,115260105680,115260105780,115260105880,115260106190,115260106280,115260108930,50,11
5451,215826026,0,1,48,8,115260178390,115260195250,115260195500,115260195580,115260196230,115260196350,115260196460,115260196550,115260196870,115260196960,115260199580,50,11
5452,232603242,0,1,48,8,115260269080,115260285630,115260285890,115260285960,115260286640,115260286760,115260286860,115260286960,115260287280,115260287360,115260290000,50,11
5453,249380458,0,1,48,8,115260359440,115260375340,115260375600,115260375670,115260376330,115260376450,115260376550,115260376650,115260376970,115260377050,115260379690,50,11
5454,266157674,0,1,48,8,115260449150,115260467480,115260467740,115260467810,115260468470,115260468590,115260468690,115260468790,115260469110,115260469190,115260471830,50,11
5455,282934890,0,1,48,8,115260541250,115260556530,115260556790,115260556860,115260557520,115260557640,115260557740,115260557840,115260558150,115260558240,115260560860,50,11
5456,299712106,0,1,48,8,115260630260,115260645230,115260645490,115260645560,115260646220,115260646340,115260646440,115260646540,115260646860,115260646940,115260649590,50,11
5457,316489322,0,1,48,8,115260718930,115260734530,115260734790,115260734860,115260735520,115260735640,115260735740,115260735840,115260736160,115260736250,115260738870,50,11
5458,333266538,0,1,48,8,115260808250,115260823980,115260824240,115260824310,115260824970,115260825090,115260825190,115260825290,115260825610,115260825700,115260828340,50,11
5459,350043754,0,1,48,8,115260897750,115260913030,115260913290,115260913360,115260914020,115260914140,115260914240,115260914340,115260914660,115260914740,115260917370,50,11
5460,366820970,0,1,48,8,115260995470,115261019270,115261019530,115261019600,115261020280,115261020400,115261020490,115261020630,115261020950,115261021030,115261023690,50,11
5461,383598186,0,1,48,8,115261093350,115261111540,115261111800,115261111870,115261112530,115261112650,115261112750,115261112850,115261113160,115261113250,115261115870,50,11
5462,400375402,0,1,48,8,115261185370,115261203700,115261203960,115261204030,115261204690,115261204810,115261204910,115261205010,115261205330,115261205410,115261208040,50,11
5463,417152618,0,1,48,8,115261278340,115261294020,115261294280,115261294350,115261295030,115261295150,115261295250,115261295390,115261295710,115261295790,115261298420,50,11
5464,433929834,0,1,48,8,115261367960,115261383990,115261384250,115261384320,115261384980,115261385100,115261385200,115261385300,115261385620,115261385700,115261388350,50,11
5465,450707050,0,1,48,8,115261457800,115261473930,115261474190,115261474260,115261474920,115261475040,115261475140,115261475240,115261475560,115261475650,115261478280,50,11
5466,467484266,0,1,48,8,115261512170,115261562750,115261563040,115261563120,115261563790,115261563910,115261564020,115261564150,115261564470,115261564560,115261567210,50,11
5467,484261482,0,1,48,8,115261639310,115261677030,115261677290,115261677360,115261678040,115261678160,115261678260,115261678390,115261678710,115261678800,115261681420,50,11
5468,501038698,0,1,48,8,115261751010,115261770550,115261770810,115261770880,115261771530,115261771660,115261771760,115261771860,115261772170,115261772260,115261774900,50,11
5469,517815914,0,1,48,8,115261844300,115261861360,115261861620,115261861690,115261862350,115261862470,115261862570,115261862670,115261862990,115261863070,115261865690,50,11
5470,534593130,0,1,48,8,115261943970,115261970450,115261970700,115261970770,115261971450,115261971570,115261971670,115261971800,115261972120,115261972210,115261974860,50,11
5471,551370346,0,1,48,8,115262044460,115262070330,115262070580,115262070650,115262071310,115262071430,115262071530,115262071630,115262071950,115262072040,115262074670,50,11
5472,568147562,0,1,48,8,115262144130,115262161760,115262162020,115262162090,115262162750,115262162870,115262162970,115262163070,115262163390,115262163470,115262166130,50,11
5473,584924778,0,1,48,8,115262235570,115262252350,115262252610,115262252680,115262253330,115262253460,115262253560,115262253650,115262253970,115262254060,115262256680,50,11
5474,601701994,0,1,48,8,115262326090,115262342560,115262342820,115262342890,115262343550,115262343670,115262343770,115262343870,115262344190,115262344270,115262346920,50,11
5475,618479210,0,1,48,8,115262417030,115262432380,115262432640,115262432710,115262433370,115262433490,115262433590,115262433690,115262434000,115262434090,115262436710,50,11
5476,635256426,0,1,48,8,115262506130,115262522890,115262523140,115262523210,115262523870,115262523990,115262524090,115262524190,115262524510,115262524590,115262527240,50,11
5477,652033642,0,1,48,8,115262596690,115262612380,115262612640,115262612710,115262613370,115262613490,115262613590,115262613690,115262614000,115262614090,115262616730,50,11
5478,668810858,0,1,48,8,115262686110,115262702880,115262703140,115262703210,115262703870,115262703990,115262704090,115262704190,115262704510,115262704590,115262707250,50,11
5479,685588074,0,1,48,8,115262776660,115262791380,115262791640,115262791710,115262792360,115262792490,115262792590,115262792680,115262793000,115262793090,115262795720,50,11
5480,702365290,0,1,48,8,115262865110,115262879990,115262880260,115262880330,115262880990,115262881110,115262881210,115262881310,115262881620,115262881710,115262884350,50,11
5481,719142506,0,1,48,8,115262962450,115262997510,115262997760,115262997840,115262998490,115262998610,115262998710,115262998800,115262999120,115262999210,115263001830,50,11
5482,735919722,0,1,48,8,115263071450,115263089370,115263089630,115263089700,115263090350,115263090480,115263090580,115263090670,115263090990,115263091080,115263093710,50,11
5483,752696938,0,1,48,8,115263163200,115263180200,115263180450,115263180520,115263181180,115263181300,115263181400,115263181500,115263181820,115263181910,115263184540,50,11
5484,769474154,0,1,48,8,115263254080,115263270580,115263270840,115263270910,115263271570,115263271690,115263271790,115263271890,115263272200,115263272290,115263274940,50,11
5485,786251370,0,1,48,8,115263344380,115263359880,115263360140,115263360210,115263360870,115263360990,115263361090,115263361190,115263361510,115263361590,115263364230,50,11
5486,803028586,0,1,48,8,115263433720,115263450300,115263450560,115263450630,115263451290,115263451410,115263451510,115263451610,115263451930,115263452010,115263454640,50,11
5487,819805802,0,1,48,8,115263524040,115263539200,115263539460,115263539530,115263540180,115263540310,115263540410,115263540500,115263540820,115263540910,115263543530,50,11
5488,836583018,0,1,48,8,115263613730,115263629540,115263629790,115263629860,115263630520,115263630640,115263630740,115263630840,115263631160,115263631240,115263633900,50,11
5489,853360234,0,1,48,8,115263703230,115263718570,115263718820,115263718890,115263719550,115263719670,115263719780,115263719870,115263720190,115263720280,115263722910,50,11
5490,870137450,0,1,48,8,115263756650,115263807110,115263807420,115263807490,115263808160,115263808290,115263808390,115263808520,115263808840,115263808930,115263811590,50,11
5491,886914666,0,1,48,8,115263881220,115263896190,115263896440,115263896510,115263897170,115263897290,115263897390,115263897490,115263897810,115263897900,115263900510,50,11
5492,903691882,0,1,48,8,115263978970,115264007890,115264008150,115264008220,115264008900,115264009020,115264009110,115264009250,115264009570,115264009660,115264012320,50,11
5493,920469098,0,1,48,8,115264081970,115264098880,115264099130,115264099200,115264099860,115264099980,115264100080,115264100180,115264100500,115264100590,115264103210,50,11
5494,937246314,0,1,48,8,115264172870,115264191250,115264191500,115264191570,115264192230,115264192350,115264192450,115264192550,115264192870,115264192960,115264195600,50,11
5495,954023530,0,1,48,8,115264265100,115264281890,115264282150,115264282220,115264282870,115264283000,115264283100,115264283200,115264283510,115264283600,115264286230,50,11
5496,970800746,0,1,48,8,115264355650,115264371290,115264371550,115264371620,115264372270,115264372400,115264372500,115264372590,115264372910,115264373000,115264375640,50,11
5497,987577962,0,1,48,8,115264445100,115264459990,115264460240,115264460310,115264460970,115264461090,115264461190,115264461290,115264461610,115264461700,115264464330,50,11
5498,1004355178,0,1,48,8,115264533730,115264549430,115264549690,115264549760,115264550440,115264550560,115264550660,115264550760,115264551070,115264551160,115264553800,50,11
5499,1021132394,0,1,48,8,115264623290,115264664600,115264664860,115264664930,115264665590,115264665710,115264665810,115264665910,115264666220,115264666310,115264668940,50,11
5500,1037909610,0,1,48,8,115264738340,115264757870,115264758130,115264758200,115264758860,115264758980,115264759080,115264759180,115264759500,115264759580,115264762210,50,11
5501,1054686826,0,1,48,8,115264832420,115264847650,115264847910,115264847980,115264848640,115264848760,115264848860,115264848960,115264849280,115264849360,115264851990,50,11
5502,1071464042,0,1,48,8,115264921470,115264955380,115264955640,115264955710,115264956360,115264956490,115264956590,115264956680,115264957000,115264957090,115264959730,50,11
5503,1088241258,0,1,48,8,115265037960,115265054210,115265054460,115265054530,115265055190,115265055310,115265055410,115265055500,115265055820,115265055910,115265058530,50,11
5504,1105018474,0,1,48,8,115265128180,115265145610,115265145860,115265145930,115265146590,115265146710,115265146810,115265146910,115265147230,115265147320,115265149960,50,11
5505,1121795690,0,1,48,8,115265219610,115265236380,115265236640,115265236710,115265237360,115265237490,115265237590,115265237680,115265238000,115265238090,115265240720,50,11
5506,1138572906,0,1,48,8,115265310270,115265325770,115265326020,115265326090,115265326750,115265326870,115265326970,115265327070,115265327390,115265327470,115265330120,50,11
5507,1155350122,0,1,48,8,115265399590,115265414630,115265414890,115265414960,115265415610,115265415740,115265415840,115265415940,115265416250,115265416340,115265418960,50,11
5508,1172127338,0,1,48,8,115265488350,115265503190,115265503440,115265503510,115265504170,115265504290,115265504390,115265504490,115265504810,115265504890,115265507530,50,11
5509,1188904554,0,1,48,8,115265576950,115265591400,115265591650,115265591720,115265592380,115265592500,115265592600,115265592700,115265593020,115265593100,115265595740,50,11
5510,1205681770,0,1,48,8,115265665200,115265683280,115265683540,115265683610,115265684270,115265684390,115265684490,115265684590,115265684910,115265684990,115265687640,50,11
5511,1222458986,0,1,48,8,115265757030,115265771990,115265772250,115265772320,115265772980,115265773100,115265773200,115265773300,115265773620,115265773700,115265776330,50,11
5512,1239236202,0,1,48,8,115265845800,115265860670,115265860920,115265861000,115265861650,115265861770,115265861880,115265861970,115265862290,115265862380,115265865030,50,11
5513,1256013418,0,1,48,8,115265958310,115265968490,115265968750,115265968820,115265969520,115265969640,115265969730,115265969870,115265970190,115265970270,115265972880,50,11
5514,1272790634,0,1,48,8,115266043520,115266068350,115266068610,115266068680,115266069350,115266069480,115266069580,115266069710,115266070030,115266070110,115266072770,50,11
5515,1289567850,0,1,48,8,115266144230,115266160150,115266160400,115266160470,115266161160,115266161280,115266161370,115266161510,115266161820,115266161910,115266164530,50,11
5516,1306345066,0,1,48,8,115266234240,115266250490,115266250750,115266250820,115266251500,115266251620,115266251720,115266251850,115266252170,115266252260,115266254920,50,11
5517,1323122282,0,1,48,8,115266324620,115266341090,115266341340,115266341410,115266342090,115266342210,115266342310,115266342410,115266342730,115266342820,115266345430,50,11
5518,1339899498,0,1,48,8,115266415020,115266431810,115266432060,115266432130,115266432790,115266432910,115266433010,115266433110,115266433430,115266433510,115266436180,50,11
5519,1356676714,0,1,48,8,115266505780,115266520690,115266520940,115266521010,115266521670,115266521790,115266521900,115266521990,115266522310,115266522400,115266525030,50,11
5520,1373453930,0,1,48,8,115266594610,115266609660,115266609910,115266609980,115266610640,115266610760,115266610860,115266610960,115266611280,115266611370,115266614040,50,11
5521,1390231146,0,1,48,8,115266683650,115266698150,115266698400,115266698470,115266699130,115266699250,115266699360,115266699450,115266699770,115266699860,115266702480,50,11
5522,1407008362,0,1,48,8,115266772090,115266788060,115266788310,115266788390,115266789040,115266789160,115266789270,115266789360,115266789680,115266789770,115266792440,50,11
5523,1423785578,0,1,48,8,115266862030,115266876740,115266877010,115266877080,115266877760,115266877880,115266877980,115266878080,115266878400,115266878480,115266881120,50,11
5524,1440562794,0,1,48,8,115266959540,115266993260,115266993520,115266993590,115266994260,115266994380,115266994480,115266994570,115266994890,115266994980,115266997650,50,11
5525,1457340010,0,1,48,8,115267067460,115267084570,115267084830,115267084900,115267085580,115267085700,115267085800,115267085900,115267086220,115267086300,115267088940,50,11
5526,1474117226,0,1,48,8,115267159360,115267177680,115267177940,115267178010,115267178690,115267178810,115267178910,115267179050,115267179360,115267179450,115267182110,50,11
5527,1490894442,0,1,48,8,115267251770,115267268430,115267268680,115267268750,115267269410,115267269530,115267269630,115267269770,115267270080,115267270170,115267272790,50,11
5528,1507671658,0,1,48,8,115267342480,115267358920,115267359170,115267359240,115267359900,115267360020,115267360120,115267360260,115267360570,115267360660,115267363330,50,11
5529,1524448874,0,1,48,8,115267433010,115267448260,115267448520,115267448590,115267449250,115267449370,115267449470,115267449600,115267449920,115267450010,115267452620,50,11
5530,1541226090,0,1,48,8,115267522200,115267562280,115267562540,115267562610,115267563270,115267563390,115267563490,115267563620,115267563940,115267564020,115267566680,50,11
5531,1558003306,0,1,48,8,115267636280,115267655890,115267656150,115267656220,115267656880,115267657000,115267657100,115267657230,115267657550,115267657640,115267660270,50,11
5532,1574780522,0,1,48,8,115267729840,115267746020,115267746270,115267746340,115267747020,115267747140,115267747250,115267747340,115267747660,115267747750,115267750410,50,11
5533,1591557738,0,1,48,8,115267820040,115267836170,115267836430,115267836500,115267837150,115267837280,115267837380,115267837470,115267837790,115267837880,115267840510,50,11
5534,1608334954,0,1,48,8,115267910220,115267926930,115267927190,115267927260,115267927910,115267928040,115267928140,115267928240,115267928550,115267928640,115267931310,50,11
5535,1625112170,0,1,48,8,115268009530,115268011110,115268011370,115268011440,115268012100,115268012220,115268012310,115268012450,115268012770,115268012850,115268015480,50,11
5536,1641889386,0,1,48,8,115268085130,115268101090,115268101350,115268101420,115268102070,115268102200,115268102300,115268102430,115268102750,115268102830,115268105500,50,11
5537,1658666602,0,1,48,8,115268143940,115268191720,115268192010,115268192080,115268192790,115268192910,115268193010,115268193140,115268193460,115268193540,115268196170,50,11
5538,1675443818,0,1,48,8,115268265900,115268282640,115268282890,115268282960,115268283640,115268283760,115268283860,115268284000,115268284310,115268284400,115268287060,50,11
5539,1692221034,0,1,48,8,115268357400,115268371780,115268372030,115268372100,115268372780,115268372900,115268373000,115268373140,115268373450,115268373540,115268376160,50,11
5540,1708998250,0,1,48,8,115268445740,115268461400,115268461660,115268461730,115268462400,115268462530,115268462630,115268462760,115268463080,115268463160,115268465810,50,11
5541,1725775466,0,1,48,8,115268535440,115268551350,115268551600,115268551670,115268552350,115268552470,115268552570,115268552710,115268553020,115268553110,115268555720,50,11
5542,1742552682,0,1,48,8,115268625340,115268642060,115268642320,115268642390,115268643050,115268643170,115268643270,115268643370,115268643690,115268643770,115268646440,50,11
5543,1759329898,0,1,48,8,115268716040,115268730960,115268731210,115268731280,115268731940,115268732060,115268732160,115268732260,115268732580,115268732660,115268735290,50,11
5544,1776107114,0,1,48,8,115268804790,115268821320,115268821570,115268821640,115268822300,115268822420,115268822520,115268822620,115268822940,115268823020,115268825690,50,11
5545,1792884330,0,1,48,8,115268895210,115268909870,115268910120,115268910190,115268910850,115268910970,115268911080,115268911170,115268911490,115268911580,115268914200,50,11
5546,1809661546,0,1,48,8,115268992680,115269013260,115269013520,115269013590,115269014290,115269014410,115269014500,115269014640,115269014960,115269015040,115269017700,50,11
5547,1826438762,0,1,48,8,115269087440,115269104100,115269104360,115269104430,115269105110,115269105230,115269105330,115269105460,115269105780,115269105860,115269108480,50,11
5548,1843215978,0,1,48,8,115269178140,115269195190,115269195440,115269195520,115269196190,115269196310,115269196420,115269196550,115269196860,115269196950,115269199600,50,11
5549,1859993194,0,1,48,8,115269269270,115269284870,115269285130,115269285200,115269285880,115269286000,115269286100,115269286230,115269286550,115269286640,115269289260,50,11
5550,1876770410,0,1,48,8,115269358910,115269376120,115269376380,115269376450,115269377130,115269377250,115269377350,115269377480,115269377800,115269377890,115269380560,50,11
5551,1893547626,0,1,48,8,115269450230,115269465220,115269465470,115269465540,115269466220,115269466340,115269466440,115269466580,115269466890,115269466980,115269469600,50,11
5552,1910324842,0,1,48,8,115269539890,115269554660,115269554920,115269554990,115269555640,115269555770,115269555870,115269555960,115269556280,115269556370,115269559030,50,11
5553,1927102058,0,1,48,8,115269628590,115269644120,115269644380,115269644450,115269645110,115269645230,115269645330,115269645430,115269645740,115269645830,115269648450,50,11
5554,1943879274,0,1,48,8,115269718060,115269733430,115269733690,115269733760,115269734420,115269734540,115269734640,115269734740,115269735050,115269735140,115269737790,50,11
5555,1960656490,0,1,48,8,115269807410,115269822040,115269822300,115269822370,115269823050,115269823170,115269823270,115269823410,115269823730,115269823810,115269826420,50,11
5556,1977433706,0,1,48,8,115269895990,115269912140,115269912400,115269912470,115269913130,115269913250,115269913350,115269913450,115269913770,115269913850,115269916520,50,11
5557,1994210922,0,1,48,8,115269994850,115270018670,115270018920,115270018990,115270019650,115270019770,115270019870,115270019960,115270020280,115270020370,115270023000,50,11
5558,2010988138,0,1,48,8,115270092770,115270111380,115270111630,115270111710,115270112360,115270112480,115270112590,115270112680,115270113000,115270113090,115270115750,50,11
5559,2027765354,0,1,48,8,115270185480,115270202590,115270202850,115270202920,115270203590,115270203720,115270203820,115270203910,115270204230,115270204320,115270206950,50,11
5560,2044542570,0,1,48,8,115270292670,115270294220,115270294480,115270294550,115270295230,115270295350,115270295440,115270295580,115270295900,115270295980,115270298660,50,11
5561,2061319786,0,1,48,8,115270368300,115270382820,115270383080,115270383150,115270383810,115270383930,115270384030,115270384130,115270384450,115270384530,115270387170,50,11
5562,2078097002,0,1,48,8,115270456530,115270496950,115270497200,115270497270,115270497930,115270498050,115270498160,115270498250,115270498570,115270498660,115270501300,50,11
5563,2094874218,0,1,48,8,115270572260,115270590630,115270590890,115270590960,115270591630,115270591750,115270591840,115270591940,115270592260,115270592340,115270594970,50,11
5564,2111651434,0,1,48,8,115270664310,115270680920,115270681170,115270681240,115270681900,115270682020,115270682120,115270682220,115270682540,115270682630,115270685260,50,11
5565,2128428650,0,1,48,8,115270755510,115270770520,115270770770,115270770840,115270771520,115270771640,115270771740,115270771880,115270772200,115270772290,115270774910,50,11
5566,2145205866,0,1,48,8,115270844400,115270860940,115270861200,115270861270,115270861930,115270862050,115270862150,115270862250,115270862560,115270862650,115270865280,50,11
5567,-2132984214,0,1,48,8,115270944620,115270970280,115270970530,115270970600,115270971280,115270971400,115270971510,115270971640,115270971960,115270972050,115270974670,50,11
5568,-2116206998,0,1,48,8,115271044370,115271070980,115271071240,115271071310,115271071960,115271072090,115271072190,115271072290,115271072600,115271072690,115271075330,50,11
5569,-2099429782,0,1,48,8,115271144780,115271162330,115271162580,115271162660,115271163310,115271163430,115271163540,115271163630,115271163950,115271164040,115271166670,50,11
5570,-2082652566,0,1,48,8,115271236130,115271252480,115271252730,115271252800,115271253460,115271253580,115271253680,115271253780,115271254100,115271254180,115271256820,50,11
5571,-2065875350,0,1,48,8,115271326270,115271342520,115271342780,115271342850,115271343510,115271343630,115271343730,115271343870,115271344190,115271344270,115271346890,50,11
5572,-2049098134,0,1,48,8,115271416340,115271432400,115271432650,115271432720,115271433380,115271433500,115271433600,115271433700,115271434020,115271434100,115271436740,50,11
5573,-2032320918,0,1,48,8,115271506120,115271521280,115271521540,115271521610,115271522260,115271522390,115271522490,115271522580,115271522900,115271522990,115271525620,50,11
5574,-2015543702,0,1,48,8,115271595010,115271612000,115271612260,115271612330,115271612990,115271613110,115271613210,115271613310,115271613630,115271613710,115271616350,50,11
5575,-1998766486,0,1,48,8,115271685860,115271700970,115271701220,115271701290,115271701950,115271702070,115271702170,115271702270,115271702590,115271702680,115271705310,50,11
5576,-1981989270,0,1,48,8,115271774610,115271789920,115271790170,115271790240,115271790900,115271791020,115271791120,115271791220,115271791540,115271791630,115271794270,50,11
5577,-1965212054,0,1,48,8,115271863620,115271879280,115271879560,115271879630,115271880290,115271880410,115271880510,115271880610,115271880920,115271881010,115271883630,50,11
5578,-1948434838,0,1,48,8,115271962760,115271997020,115271997270,115271997340,115271998000,115271998120,115271998220,115271998360,115271998680,115271998770,115272001430,50,11
5579,-1931657622,0,1,48,8,115272071080,115272088540,115272088800,115272088870,115272089530,115272089650,115272089750,115272089850,115272090170,115272090250,115272092870,50,11
5580,-1914880406,0,1,48,8,115272162430,115272180500,115272180750,115272180820,115272181480,115272181600,115272181700,115272181800,115272182120,115272182200,115272184860,50,11
5581,-1898103190,0,1,48,8,115272254350,115272270450,115272270700,115272270770,115272271430,115272271550,115272271650,115272271750,115272272070,115272272150,115272274760,50,11
5582,-1881325974,0,1,48,8,115272344150,115272361250,115272361500,115272361570,115272362230,115272362350,115272362450,115272362550,115272362870,115272362960,115272365600,50,11
5583,-1864548758,0,1,48,8,115272435020,115272450290,115272450540,115272450610,115272451270,115272451390,115272451500,115272451590,115272451910,115272452000,115272454620,50,11
5584,-1847771542,0,1,48,8,115272488520,115272539260,115272539560,115272539630,115272540340,115272540470,115272540570,115272540700,115272541020,115272541110,115272543750,50,11
5585,-1830994326,0,1,48,8,115272613410,115272627910,115272628160,115272628230,115272628890,115272629010,115272629110,115272629210,115272629530,115272629620,115272632250,50,11
5586,-1814217110,0,1,48,8,115272701650,115272716740,115272716990,115272717060,115272717720,115272717840,115272717950,115272718040,115272718360,115272718450,115272721090,50,11
5587,-1797439894,0,1,48,8,115272790640,115272806320,115272806570,115272806650,115272807300,115272807420,115272807530,115272807620,115272807940,115272808030,115272810650,50,11
5588,-1780662678,0,1,48,8,115272880160,115272895840,115272896100,115272896170,115272896830,115272896950,115272897050,115272897150,115272897460,115272897550,115272900200,50,11
5589,-1763885462,0,1,48,8,115272978660,115273008060,115273008320,115273008390,115273009050,115273009170,115273009260,115273009360,115273009680,115273009760,115273012390,50,11
5590,-1747108246,0,1,48,8,115273082020,115273098440,115273098700,115273098770,115273099420,115273099550,115273099650,115273099750,115273100060,115273100150,115273102800,50,11
5591,-1730331030,0,1,48,8,115273173030,115273189420,115273189680,115273189750,115273190400,115273190520,115273190630,115273190720,115273191040,115273191130,115273193750,50,11
5592,-1713553814,0,1,48,8,115273263160,115273279760,115273280010,115273280090,115273280740,115273280860,115273280970,115273281060,115273281380,115273281470,115273284120,50,11
5593,-1696776598,0,1,48,8,115273353530,115273394390,115273394640,115273394710,115273395370,115273395490,115273395590,115273395690,115273396010,115273396100,115273398730,50,11
5594,-1679999382,0,1,48,8,115273468180,115273487210,115273487460,115273487530,115273488190,115273488310,115273488410,115273488510,115273488830,115273488920,115273491550,50,11
5595,-1663222166,0,1,48,8,115273560940,115273577420,115273577680,115273577750,115273578410,115273578530,115273578630,115273578730,115273579050,115273579130,115273581770,50,11
5596,-1646444950,0,1,48,8,115273651160,115273666540,115273666790,115273666860,115273667520,115273667640,115273667750,115273667840,115273668160,115273668250,115273670890,50,11
5597,-1629667734,0,1,48,8,115273740220,115273755790,115273756040,115273756110,115273756770,115273756890,115273756990,115273757090,115273757410,115273757500,115273760120,50,11
5598,-1612890518,0,1,48,8,115273829480,115273845960,115273846210,115273846280,115273846940,115273847060,115273847160,115273847260,115273847580,115273847670,115273850310,50,11
