Sample in Buffer,Sample in Window,TRIGGER,i_app/dcs_even/i_trace_app/traceOut_event_data[63:0],i_app/dcs_even/i_trace_app/traceOut_event_size[4:0],i_app/dcs_even/i_trace_app/traceOut_event_vc[4:0],i_app/dcs_even/i_trace_app/traceOut_src[2:0],i_app/dcs_even/i_trace_app/traceOut_ts[63:0],i_app/dcs_even/i_trace_app/dump_1,i_app/dcs_even/i_trace_app/sampleLost
130,130,0,2800300000008180,01,06,0,0000000fbfcf5aea,1,0
131,131,0,2804300000008280,01,06,0,0000000fbfcf5aec,1,0
132,132,0,2800300000008380,01,06,0,0000000fbfcf5aee,1,0
133,133,0,2840300000008480,01,06,0,0000000fbfcf5af0,1,0
134,134,0,2844300000008580,01,06,0,0000000fbfcf5af2,1,0
135,135,0,2843f00000008680,01,06,0,0000000fbfcf5af4,1,0
136,136,0,5004000000008080,01,0a,3,0000000fbfcf5af6,1,0
137,137,0,5003c00000008180,11,04,4,0000000fbfcf5b43,1,0
138,138,0,5007c00000008280,11,04,4,0000000fbfcf5b59,1,0
139,139,0,5003c00000008380,11,04,4,0000000fbfcf5b6f,1,0
140,140,0,5043c00000008480,11,04,4,0000000fbfcf5b85,1,0
141,141,0,0007e00000008180,11,04,2,0000000fbfcf5b94,1,0
142,142,0,5047c00000008580,11,04,4,0000000fbfcf5b9b,1,0
143,143,0,0007e00000008280,11,04,2,0000000fbfcf5baa,1,0
144,144,0,5043c00000008680,11,04,4,0000000fbfcf5bb1,1,0
145,145,0,0007e00000008380,11,04,2,0000000fbfcf5bc0,1,0
146,146,0,0007e00000008480,11,04,2,0000000fbfcf5bd6,1,0
147,147,0,0007e00000008580,11,04,2,0000000fbfcf5bec,1,0
148,148,0,0007e00000008680,11,04,2,0000000fbfcf5c03,1,0
149,149,0,5807e40000008080,01,08,5,0000000fbfcf5c44,1,0
150,150,0,1807e00000008080,11,04,2,0000000fbfcf5c90,1,0
151,151,0,0007e00000000080,01,06,0,0000000fbfcf5e5b,1,0
152,152,0,4807c00000000080,11,04,4,0000000fbfcf5f34,1,0
153,153,0,2804300000008180,01,06,0,0000000fbfcf605e,1,0
154,154,0,2804300000008280,01,06,0,0000000fbfcf6060,1,0
155,155,0,2800300000008380,01,06,0,0000000fbfcf6062,1,0
156,156,0,2840300000008480,01,06,0,0000000fbfcf6064,1,0
157,157,0,2840300000008580,01,06,0,0000000fbfcf6066,1,0
158,158,0,2843f00000008680,01,06,0,0000000fbfcf6068,1,0
159,159,0,5007c00000008180,11,04,4,0000000fbfcf60ac,1,0
160,160,0,5007c00000008280,11,04,4,0000000fbfcf60c2,1,0
161,161,0,5003c00000008380,11,04,4,0000000fbfcf60d8,1,0
162,162,0,5043c00000008480,11,04,4,0000000fbfcf60ee,1,0
163,163,0,0007e00000008180,11,04,2,0000000fbfcf60fc,1,0
164,164,0,5043c00000008580,11,04,4,0000000fbfcf6104,1,0
165,165,0,0007e00000008280,11,04,2,0000000fbfcf6113,1,0
166,166,0,5043c00000008680,11,04,4,0000000fbfcf611a,1,0
167,167,0,0007e00000008380,11,04,2,0000000fbfcf6129,1,0
168,168,0,0007e00000008480,11,04,2,0000000fbfcf613e,1,0
169,169,0,0007e00000008580,11,04,2,0000000fbfcf6154,1,0
170,170,0,0007e00000008680,11,04,2,0000000fbfcf616c,1,0
171,171,0,0007e00000008080,01,06,0,0000000fbfcf6174,1,0
172,172,0,4807c00000008080,11,04,4,0000000fbfcf62c7,1,0
173,173,0,7007e40000000080,01,08,5,0000000fbfcf63a2,1,0
174,174,0,2004200000000080,01,0a,1,0000000fbfcf63e3,1,0
175,175,0,3803e00000008080,01,06,0,0000000fbfcf6539,1,0
176,176,0,2804300000008180,01,06,0,0000000fbfcf6547,1,0
177,177,0,2800300000008280,01,06,0,0000000fbfcf6549,1,0
178,178,0,2800300000008380,01,06,0,0000000fbfcf654b,1,0
179,179,0,2840300000008480,01,06,0,0000000fbfcf654d,1,0
180,180,0,2840300000008580,01,06,0,0000000fbfcf654f,1,0
181,181,0,2843f00000008680,01,06,0,0000000fbfcf6551,1,0
182,182,0,5000000000008080,01,0a,3,0000000fbfcf6553,1,0
183,183,0,5007c00000008180,11,04,4,0000000fbfcf659f,1,0
184,184,0,5003c00000008280,11,04,4,0000000fbfcf65b5,1,0
185,185,0,5003c00000008380,11,04,4,0000000fbfcf65cb,1,0
186,186,0,5043c00000008480,11,04,4,0000000fbfcf65e1,1,0
187,187,0,0007e00000008180,11,04,2,0000000fbfcf65f0,1,0
188,188,0,5043c00000008580,11,04,4,0000000fbfcf65f7,1,0
189,189,0,0007e00000008280,11,04,2,0000000fbfcf6606,1,0
190,190,0,5043c00000008680,11,04,4,0000000fbfcf660d,1,0
191,191,0,0007e00000008380,11,04,2,0000000fbfcf661c,1,0
192,192,0,0007e00000008480,11,04,2,0000000fbfcf6631,1,0
193,193,0,0007e00000008580,11,04,2,0000000fbfcf6648,1,0
194,194,0,0007e00000008680,11,04,2,0000000fbfcf665f,1,0
195,195,0,5807e40000008080,01,08,5,0000000fbfcf66a0,1,0
196,196,0,1807e00000008080,11,04,2,0000000fbfcf66ed,1,0
197,197,0,2800300000008180,01,06,0,0000000fbfcf6961,1,0
198,198,0,2804300000008280,01,06,0,0000000fbfcf6963,1,0
199,199,0,2800300000008380,01,06,0,0000000fbfcf6965,1,0
200,200,0,2844300000008480,01,06,0,0000000fbfcf6967,1,0
201,201,0,2840300000008580,01,06,0,0000000fbfcf6969,1,0
202,202,0,2843f00000008680,01,06,0,0000000fbfcf696b,1,0
203,203,0,5003c00000008180,11,04,4,0000000fbfcf69af,1,0
204,204,0,5007c00000008280,11,04,4,0000000fbfcf69c5,1,0
205,205,0,5003c00000008380,11,04,4,0000000fbfcf69db,1,0
206,206,0,5047c00000008480,11,04,4,0000000fbfcf69f1,1,0
207,207,0,0007e00000008180,11,04,2,0000000fbfcf6a00,1,0
208,208,0,5043c00000008580,11,04,4,0000000fbfcf6a07,1,0
209,209,0,0007e00000008280,11,04,2,0000000fbfcf6a17,1,0
210,210,0,5043c00000008680,11,04,4,0000000fbfcf6a1d,1,0
211,211,0,0007e00000008380,11,04,2,0000000fbfcf6a2d,1,0
212,212,0,0007e00000008480,11,04,2,0000000fbfcf6a41,1,0
213,213,0,0007e00000008580,11,04,2,0000000fbfcf6a58,1,0
214,214,0,0007e00000008680,11,04,2,0000000fbfcf6a6f,1,0
215,215,0,0007e00000008080,01,06,0,0000000fbfcf6a73,1,0
216,216,0,4807c00000008080,11,04,4,0000000fbfcf6bc6,1,0
217,217,0,3803e00000008080,01,06,0,0000000fbfcf6d85,1,0
218,218,0,2800300000008180,01,06,0,0000000fbfcf6d93,1,0
219,219,0,2800300000008280,01,06,0,0000000fbfcf6d95,1,0
220,220,0,2800300000008380,01,06,0,0000000fbfcf6d97,1,0
221,221,0,2844300000008480,01,06,0,0000000fbfcf6d99,1,0
222,222,0,2844300000008580,01,06,0,0000000fbfcf6d9b,1,0
223,223,0,2847f00000008680,01,06,0,0000000fbfcf6d9d,1,0
224,224,0,5000000000008080,01,0a,3,0000000fbfcf6d9f,1,0
225,225,0,5003c00000008180,11,04,4,0000000fbfcf6dec,1,0
226,226,0,5003c00000008280,11,04,4,0000000fbfcf6e02,1,0
227,227,0,5003c00000008380,11,04,4,0000000fbfcf6e18,1,0
228,228,0,5047c00000008480,11,04,4,0000000fbfcf6e2e,1,0
229,229,0,0007e00000008180,11,04,2,0000000fbfcf6e3b,1,0
230,230,0,5047c00000008580,11,04,4,0000000fbfcf6e44,1,0
231,231,0,0007e00000008280,11,04,2,0000000fbfcf6e53,1,0
232,232,0,5047c00000008680,11,04,4,0000000fbfcf6e5a,1,0
233,233,0,0007e00000008380,11,04,2,0000000fbfcf6e69,1,0
234,234,0,0007e00000008480,11,04,2,0000000fbfcf6e7f,1,0
235,235,0,0007e00000008580,11,04,2,0000000fbfcf6e95,1,0
236,236,0,0007e00000008680,11,04,2,0000000fbfcf6eaa,1,0
237,237,0,5807e40000008080,01,08,5,0000000fbfcf6eed,1,0
238,238,0,1807e00000008080,11,04,2,0000000fbfcf6f39,1,0
239,239,0,2800300000008180,01,06,0,0000000fbfcf71a5,1,0
240,240,0,2800300000008280,01,06,0,0000000fbfcf71a7,1,0
241,241,0,2800300000008380,01,06,0,0000000fbfcf71a9,1,0
242,242,0,2844300000008480,01,06,0,0000000fbfcf71ab,1,0
243,243,0,2840300000008580,01,06,0,0000000fbfcf71ad,1,0
244,244,0,2843f00000008680,01,06,0,0000000fbfcf71af,1,0
245,245,0,5003c00000008180,11,04,4,0000000fbfcf71f3,1,0
246,246,0,5003c00000008280,11,04,4,0000000fbfcf7209,1,0
247,247,0,5003c00000008380,11,04,4,0000000fbfcf721f,1,0
248,248,0,5047c00000008480,11,04,4,0000000fbfcf7235,1,0
249,249,0,0007e00000008180,11,04,2,0000000fbfcf7245,1,0
250,250,0,5043c00000008580,11,04,4,0000000fbfcf724b,1,0
251,251,0,0007e00000008280,11,04,2,0000000fbfcf7259,1,0
252,252,0,5043c00000008680,11,04,4,0000000fbfcf7261,1,0
253,253,0,0007e00000008380,11,04,2,0000000fbfcf7270,1,0
254,254,0,0007e00000008480,11,04,2,0000000fbfcf7286,1,0
255,255,0,0007e00000008580,11,04,2,0000000fbfcf729c,1,0
256,256,0,0007e00000008680,11,04,2,0000000fbfcf72b3,1,0
257,257,0,0003e00000008080,01,06,0,0000000fbfcf72ba,1,0
258,258,0,4803c00000008080,11,04,4,0000000fbfcf740c,1,0
259,259,0,0003e00000000080,01,06,0,0000000fbfcf7475,1,0
260,260,0,4803c00000000080,11,04,4,0000000fbfcf754e,1,0
261,261,0,3807e00000008080,01,06,0,0000000fbfcf766a,1,0
262,262,0,2804300000008180,01,06,0,0000000fbfcf7679,1,0
263,263,0,2800300000008280,01,06,0,0000000fbfcf767b,1,0
264,264,0,2800300000008380,01,06,0,0000000fbfcf767d,1,0
265,265,0,2840300000008480,01,06,0,0000000fbfcf767f,1,0
266,266,0,2840300000008580,01,06,0,0000000fbfcf7681,1,0
267,267,0,2847f00000008680,01,06,0,0000000fbfcf7683,1,0
268,268,0,5004000000008080,01,0a,3,0000000fbfcf7683,1,0
269,269,0,5007c00000008180,11,04,4,0000000fbfcf76d2,1,0
270,270,0,5003c00000008280,11,04,4,0000000fbfcf76e8,1,0
271,271,0,5003c00000008380,11,04,4,0000000fbfcf76fe,1,0
272,272,0,5043c00000008480,11,04,4,0000000fbfcf7714,1,0
273,273,0,0007e00000008180,11,04,2,0000000fbfcf7723,1,0
274,274,0,5043c00000008580,11,04,4,0000000fbfcf772a,1,0
275,275,0,0007e00000008280,11,04,2,0000000fbfcf7737,1,0
276,276,0,5047c00000008680,11,04,4,0000000fbfcf7740,1,0
277,277,0,0007e00000008380,11,04,2,0000000fbfcf774f,1,0
278,278,0,0007e00000008480,11,04,2,0000000fbfcf7764,1,0
279,279,0,0007e00000008580,11,04,2,0000000fbfcf777b,1,0
280,280,0,0007e00000008680,11,04,2,0000000fbfcf7791,1,0
281,281,0,5807e40000008080,01,08,5,0000000fbfcf77d7,1,0
282,282,0,1807e00000008080,11,04,2,0000000fbfcf7824,1,0
283,283,0,7007e40000000080,01,08,5,0000000fbfcf79be,1,0
284,284,0,2004200000000080,01,0a,1,0000000fbfcf79ff,1,0
285,285,0,0003e00000000080,01,06,0,0000000fbfcf7e55,1,0
286,286,0,4803c00000000080,11,04,4,0000000fbfcf7f2e,1,0
287,287,0,7007e40000000080,01,08,5,0000000fbfcf8115,1,0
288,288,0,2004200000000080,01,0a,1,0000000fbfcf8157,1,0
289,289,0,0003e00000000080,01,06,0,0000000fbfcf8409,1,0
290,290,0,4803c00000000080,11,04,4,0000000fbfcf84e2,1,0
291,291,0,7007e40000000080,01,08,5,0000000fbfcf86be,1,0
292,292,0,2004200000000080,01,0a,1,0000000fbfcf86fe,1,0
293,293,0,0003e00000000080,01,06,0,0000000fbfcf8bcc,1,0
294,294,0,4803c00000000080,11,04,4,0000000fbfcf8ca5,1,0
295,295,0,7007e40000000080,01,08,5,0000000fbfcf8e88,1,0
296,296,0,2004200000000080,01,0a,1,0000000fbfcf8ec9,1,0
297,297,0,2804300000008180,01,06,0,0000000fbfcff611,1,0
298,298,0,2800300000008280,01,06,0,0000000fbfcff613,1,0
299,299,0,2804300000008380,01,06,0,0000000fbfcff615,1,0
300,300,0,2840300000008480,01,06,0,0000000fbfcff617,1,0
301,301,0,2840300000008580,01,06,0,0000000fbfcff619,1,0
302,302,0,2843f00000008680,01,06,0,0000000fbfcff61b,1,0
303,303,0,5007c00000008180,11,04,4,0000000fbfcff65f,1,0
304,304,0,5003c00000008280,11,04,4,0000000fbfcff675,1,0
305,305,0,5007c00000008380,11,04,4,0000000fbfcff68b,1,0
306,306,0,5043c00000008480,11,04,4,0000000fbfcff6a1,1,0
307,307,0,0007e00000008180,11,04,2,0000000fbfcff6b0,1,0
308,308,0,5043c00000008580,11,04,4,0000000fbfcff6b7,1,0
309,309,0,0007e00000008280,11,04,2,0000000fbfcff6c7,1,0
310,310,0,5043c00000008680,11,04,4,0000000fbfcff6cd,1,0
311,311,0,0007e00000008380,11,04,2,0000000fbfcff6dc,1,0
312,312,0,0007e00000008480,11,04,2,0000000fbfcff6f2,1,0
313,313,0,0007e00000008580,11,04,2,0000000fbfcff707,1,0
314,314,0,0007e00000008680,11,04,2,0000000fbfcff71f,1,0
315,315,0,0007e00000008080,01,06,0,0000000fbfcff723,1,0
316,316,0,4807c00000008080,11,04,4,0000000fbfcff875,1,0
317,317,0,3803e00000008080,01,06,0,0000000fbfcffaa1,1,0
318,318,0,2800300000008180,01,06,0,0000000fbfcffab0,1,0
319,319,0,2800300000008280,01,06,0,0000000fbfcffab2,1,0
320,320,0,2800300000008380,01,06,0,0000000fbfcffab4,1,0
321,321,0,2840300000008480,01,06,0,0000000fbfcffab6,1,0
322,322,0,2840300000008580,01,06,0,0000000fbfcffab8,1,0
323,323,0,2847f00000008680,01,06,0,0000000fbfcffaba,1,0
324,324,0,5000000000008080,01,0a,3,0000000fbfcffaba,1,0
325,325,0,5003c00000008180,11,04,4,0000000fbfcffb09,1,0
326,326,0,5003c00000008280,11,04,4,0000000fbfcffb1f,1,0
327,327,0,5003c00000008380,11,04,4,0000000fbfcffb35,1,0
328,328,0,5043c00000008480,11,04,4,0000000fbfcffb4b,1,0
329,329,0,0007e00000008180,11,04,2,0000000fbfcffb5a,1,0
330,330,0,5043c00000008580,11,04,4,0000000fbfcffb61,1,0
331,331,0,0007e00000008280,11,04,2,0000000fbfcffb6f,1,0
332,332,0,5047c00000008680,11,04,4,0000000fbfcffb77,1,0
333,333,0,0007e00000008380,11,04,2,0000000fbfcffb86,1,0
334,334,0,0007e00000008480,11,04,2,0000000fbfcffb9c,1,0
335,335,0,0007e00000008580,11,04,2,0000000fbfcffbb3,1,0
336,336,0,0007e00000008680,11,04,2,0000000fbfcffbc9,1,0
337,337,0,5807e40000008080,01,08,5,0000000fbfcffc0b,1,0
338,338,0,1807e00000008080,11,04,2,0000000fbfcffc58,1,0
339,339,0,2800300000008180,01,06,0,0000000fbfcffed5,1,0
340,340,0,2800300000008280,01,06,0,0000000fbfcffed7,1,0
341,341,0,2800300000008380,01,06,0,0000000fbfcffed9,1,0
342,342,0,2844300000008480,01,06,0,0000000fbfcffedb,1,0
343,343,0,2844300000008580,01,06,0,0000000fbfcffedd,1,0
344,344,0,2847f00000008680,01,06,0,0000000fbfcffedf,1,0
345,345,0,5003c00000008180,11,04,4,0000000fbfcfff23,1,0
346,346,0,5003c00000008280,11,04,4,0000000fbfcfff39,1,0
347,347,0,5003c00000008380,11,04,4,0000000fbfcfff4f,1,0
348,348,0,5047c00000008480,11,04,4,0000000fbfcfff65,1,0
349,349,0,0007e00000008180,11,04,2,0000000fbfcfff74,1,0
350,350,0,5047c00000008580,11,04,4,0000000fbfcfff7b,1,0
351,351,0,0007e00000008280,11,04,2,0000000fbfcfff8a,1,0
352,352,0,5047c00000008680,11,04,4,0000000fbfcfff91,1,0
353,353,0,0007e00000008380,11,04,2,0000000fbfcfff9f,1,0
354,354,0,0007e00000008480,11,04,2,0000000fbfcfffb6,1,0
355,355,0,0007e00000008580,11,04,2,0000000fbfcfffcd,1,0
356,356,0,0007e00000008680,11,04,2,0000000fbfcfffe2,1,0
357,357,0,0007e00000008080,01,06,0,0000000fbfcfffe6,1,0
358,358,0,4807c00000008080,11,04,4,0000000fbfd00137,1,0
359,359,0,3803e00000008080,01,06,0,0000000fbfd002e2,1,0
360,360,0,2800300000008180,01,06,0,0000000fbfd002ef,1,0
361,361,0,2804300000008280,01,06,0,0000000fbfd002f1,1,0
362,362,0,2800300000008380,01,06,0,0000000fbfd002f3,1,0
363,363,0,2844300000008480,01,06,0,0000000fbfd002f5,1,0
364,364,0,2844300000008580,01,06,0,0000000fbfd002f7,1,0
365,365,0,2843f00000008680,01,06,0,0000000fbfd002f9,1,0
366,366,0,5000000000008080,01,0a,3,0000000fbfd002fb,1,0
367,367,0,5003c00000008180,11,04,4,0000000fbfd00348,1,0
368,368,0,5007c00000008280,11,04,4,0000000fbfd0035e,1,0
369,369,0,5003c00000008380,11,04,4,0000000fbfd00374,1,0
370,370,0,5047c00000008480,11,04,4,0000000fbfd0038a,1,0
371,371,0,0007e00000008180,11,04,2,0000000fbfd00399,1,0
372,372,0,5047c00000008580,11,04,4,0000000fbfd003a0,1,0
373,373,0,0007e00000008280,11,04,2,0000000fbfd003af,1,0
374,374,0,5043c00000008680,11,04,4,0000000fbfd003b6,1,0
375,375,0,0007e00000008380,11,04,2,0000000fbfd003c5,1,0
376,376,0,0007e00000008480,11,04,2,0000000fbfd003db,1,0
377,377,0,0007e00000008580,11,04,2,0000000fbfd003f1,1,0
378,378,0,0007e00000008680,11,04,2,0000000fbfd00407,1,0
379,379,0,5807e40000008080,01,08,5,0000000fbfd00449,1,0
380,380,0,1807e00000008080,11,04,2,0000000fbfd00495,1,0
381,381,0,2800300000008180,01,06,0,0000000fbfd0070c,1,0
382,382,0,2800300000008280,01,06,0,0000000fbfd0070e,1,0
383,383,0,2800300000008380,01,06,0,0000000fbfd00710,1,0
384,384,0,2840300000008480,01,06,0,0000000fbfd00712,1,0
