index,raw,opcode,message,timestamp,aliased_addr,cache_line_index_aliased,cache_line_index_unaliased,dirty,dmask,fillo,hreq_id,ns,nxm,rreq_id,src,unaliased_addr,vc,xb1,xb1_2,xb2,xb3,xb4,xb5
65,0x284bf00000008680,5,ECI_CMD_MREQ_RLDX,93579850372,0x0000008680,,,,15,,,1,,18,0,0x0000008680,6,,,0,4,0,
66,0x2804300000008180,5,ECI_CMD_MREQ_RLDX,93579850374,0x0000008180,,,,0,,,1,,1,0,0x0000008180,6,,,0,4,0,
67,0x2804300000008280,5,ECI_CMD_MREQ_RLDX,93579850376,0x0000008280,,,,0,,,1,,1,0,0x0000008280,6,,,0,4,0,
68,0x2804300000008380,5,ECI_CMD_MREQ_RLDX,93579850378,0x0000008380,,,,0,,,1,,1,0,0x0000008380,6,,,0,4,0,
69,0x2840300000008480,5,ECI_CMD_MREQ_RLDX,93579850380,0x0000008480,,,,0,,,1,,16,0,0x0000008480,6,,,0,4,0,
70,0x2840300000008580,5,ECI_CMD_MREQ_RLDX,93579850382,0x0000008580,,,,0,,,1,,16,0,0x0000008580,6,,,0,4,0,
71,0x504bc00000008680,10,ECI_CMD_MRSP_PEMD,93579850565,,269,269,0,15,0,,,0,18,4,,4,0,0,,0,,0
72,0x5007c00000008180,10,ECI_CMD_MRSP_PEMD,93579850601,,259,259,0,15,0,,,0,1,4,,4,0,0,,0,,0
73,0x5007c00000008280,10,ECI_CMD_MRSP_PEMD,93579850636,,261,261,0,15,0,,,0,1,4,,4,0,0,,0,,0
74,0x5007c00000008380,10,ECI_CMD_MRSP_PEMD,93579850671,,263,263,0,15,0,,,0,1,4,,4,0,0,,0,,0
75,0x5043c00000008480,10,ECI_CMD_MRSP_PEMD,93579850707,,265,265,0,15,0,,,0,16,4,,4,0,0,,0,,0
76,0x5043c00000008580,10,ECI_CMD_MRSP_PEMD,93579850742,,267,267,0,15,0,,,0,16,4,,4,0,0,,0,,0
77,0x0003e00000008080,0,ECI_CMD_MREQ_RLDD,93579850821,0x0000008080,,,,15,,,1,,0,0,0x0000008080,6,,,0,0,0,
78,0x180fe00000008180,3,ECI_CMD_MRSP_VICDHI,93579851362,0x0000008180,,,,15,,3,1,,,2,0x0000008180,4,,,,0,,0
79,0x1817e00000008280,3,ECI_CMD_MRSP_VICDHI,93579851365,0x0000008280,,,,15,,5,1,,,2,0x0000008280,4,,,,0,,0
80,0x181fe00000008380,3,ECI_CMD_MRSP_VICDHI,93579851369,0x0000008380,,,,15,,7,1,,,2,0x0000008380,4,,,,0,,0
81,0x1827e00000008480,3,ECI_CMD_MRSP_VICDHI,93579851373,0x0000008480,,,,15,,9,1,,,2,0x0000008480,4,,,,0,,0
