index,raw,opcode,message,timestamp,aliased_addr,cache_line_index_aliased,cache_line_index_unaliased,dirty,dmask,fillo,hreq_id,ns,nxm,rreq_id,src,unaliased_addr,vc,xb1,xb1_2,xb2,xb3,xb4,xb5
47,0x182be00000008500,3,ECI_CMD_MRSP_VICDHI,58076203503,0x0000008500,,,,15,,10,1,,,2,0x0000008500,5,,,,0,,0
48,0x1833e00000008600,3,ECI_CMD_MRSP_VICDHI,58076203507,0x0000008600,,,,15,,12,1,,,2,0x0000008600,5,,,,0,,0
49,0x4807c00000008000,9,ECI_CMD_MRSP_PSHA,58076203757,,256,256,0,15,0,,,0,1,4,,5,0,0,,0,,0
50,0x0007e00000000000,0,ECI_CMD_MREQ_RLDD,58076203859,0x0000000000,,,,15,,,1,,1,0,0x0000000000,7,,,0,0,0,
51,0x4807c00000000000,9,ECI_CMD_MRSP_PSHA,58076204070,,0,0,0,15,0,,,0,1,4,,5,0,0,,0,,0
52,0x3803e00000008000,7,ECI_CMD_MREQ_RC2D_S,58076204354,0x0000008000,,,,15,,,1,,0,0,0x0000008000,7,,,0,0,0,
53,0x2800300000008100,5,ECI_CMD_MREQ_RLDX,58076204366,0x0000008100,,,,0,,,1,,0,0,0x0000008100,7,,,0,4,0,
54,0x2800300000008200,5,ECI_CMD_MREQ_RLDX,58076204368,0x0000008200,,,,0,,,1,,0,0,0x0000008200,7,,,0,4,0,
55,0x2800300000008300,5,ECI_CMD_MREQ_RLDX,58076204370,0x0000008300,,,,0,,,1,,0,0,0x0000008300,7,,,0,4,0,
56,0x2844300000008400,5,ECI_CMD_MREQ_RLDX,58076204372,0x0000008400,,,,0,,,1,,17,0,0x0000008400,7,,,0,4,0,
57,0x2844300000008600,5,ECI_CMD_MREQ_RLDX,58076204374,0x0000008600,,,,0,,,1,,17,0,0x0000008600,7,,,0,4,0,
58,0x2840300000008500,5,ECI_CMD_MREQ_RLDX,58076204376,0x0000008500,,,,0,,,1,,16,0,0x0000008500,7,,,0,4,0,
59,0x5000000000008000,10,ECI_CMD_MRSP_PEMD,58076204378,,256,256,0,0,0,,,0,0,3,,11,0,0,,0,,0
60,0x5003c00000008100,10,ECI_CMD_MRSP_PEMD,58076204453,,258,258,0,15,0,,,0,0,4,,5,0,0,,0,,0
61,0x5003c00000008200,10,ECI_CMD_MRSP_PEMD,58076204475,,260,260,0,15,0,,,0,0,4,,5,0,0,,0,,0
62,0x5003c00000008300,10,ECI_CMD_MRSP_PEMD,58076204497,,262,262,0,15,0,,,0,0,4,,5,0,0,,0,,0
63,0x5047c00000008400,10,ECI_CMD_MRSP_PEMD,58076204519,,264,264,0,15,0,,,0,17,4,,5,0,0,,0,,0
64,0x5047c00000008600,10,ECI_CMD_MRSP_PEMD,58076204541,,268,268,0,15,0,,,0,17,4,,5,0,0,,0,,0
65,0x5043c00000008500,10,ECI_CMD_MRSP_PEMD,58076204563,,266,266,0,15,0,,,0,16,4,,5,0,0,,0,,0
66,0x1803e00000008000,3,ECI_CMD_MRSP_VICDHI,58076204786,0x0000008000,,,,15,,0,1,,,2,0x0000008000,5,,,,0,,0
67,0x180be00000008100,3,ECI_CMD_MRSP_VICDHI,58076204981,0x0000008100,,,,15,,2,1,,,2,0x0000008100,5,,,,0,,0
68,0x1813e00000008200,3,ECI_CMD_MRSP_VICDHI,58076204985,0x0000008200,,,,15,,4,1,,,2,0x0000008200,5,,,,0,,0
69,0x181be00000008300,3,ECI_CMD_MRSP_VICDHI,58076204989,0x0000008300,,,,15,,6,1,,,2,0x0000008300,5,,,,0,,0
70,0x1823e00000008400,3,ECI_CMD_MRSP_VICDHI,58076204993,0x0000008400,,,,15,,8,1,,,2,0x0000008400,5,,,,0,,0
71,0x182be00000008500,3,ECI_CMD_MRSP_VICDHI,58076204997,0x0000008500,,,,15,,10,1,,,2,0x0000008500,5,,,,0,,0
72,0x1833e00000008600,3,ECI_CMD_MRSP_VICDHI,58076205001,0x0000008600,,,,15,,12,1,,,2,0x0000008600,5,,,,0,,0
73,0x2000200000000000,4,ECI_CMD_MRSP_HAKD,58076205538,0x0000000000,,,,0,,0,1,,,1,0x0000000000,11,,,,0,,0
74,0x2804300000008100,5,ECI_CMD_MREQ_RLDX,58076205915,0x0000008100,,,,0,,,1,,1,0,0x0000008100,7,,,0,4,0,
75,0x2804300000008200,5,ECI_CMD_MREQ_RLDX,58076205917,0x0000008200,,,,0,,,1,,1,0,0x0000008200,7,,,0,4,0,
76,0x2804300000008300,5,ECI_CMD_MREQ_RLDX,58076205919,0x0000008300,,,,0,,,1,,1,0,0x0000008300,7,,,0,4,0,
77,0x2840300000008400,5,ECI_CMD_MREQ_RLDX,58076205921,0x0000008400,,,,0,,,1,,16,0,0x0000008400,7,,,0,4,0,
78,0x2844300000008500,5,ECI_CMD_MREQ_RLDX,58076205923,0x0000008500,,,,0,,,1,,17,0,0x0000008500,7,,,0,4,0,
79,0x2840300000008600,5,ECI_CMD_MREQ_RLDX,58076205925,0x0000008600,,,,0,,,1,,16,0,0x0000008600,7,,,0,4,0,
80,0x5007c00000008100,10,ECI_CMD_MRSP_PEMD,58076205991,,258,258,0,15,0,,,0,1,4,,5,0,0,,0,,0
81,0x5007c00000008200,10,ECI_CMD_MRSP_PEMD,58076206013,,260,260,0,15,0,,,0,1,4,,5,0,0,,0,,0
82,0x5007c00000008300,10,ECI_CMD_MRSP_PEMD,58076206035,,262,262,0,15,0,,,0,1,4,,5,0,0,,0,,0
83,0x5043c00000008400,10,ECI_CMD_MRSP_PEMD,58076206057,,264,264,0,15,0,,,0,16,4,,5,0,0,,0,,0
84,0x5047c00000008500,10,ECI_CMD_MRSP_PEMD,58076206079,,266,266,0,15,0,,,0,17,4,,5,0,0,,0,,0
85,0x5043c00000008600,10,ECI_CMD_MRSP_PEMD,58076206101,,268,268,0,15,0,,,0,16,4,,5,0,0,,0,,0
86,0x0003e00000008000,0,ECI_CMD_MREQ_RLDD,58076206193,0x0000008000,,,,15,,,1,,0,0,0x0000008000,7,,,0,0,0,
87,0x180be00000008100,3,ECI_CMD_MRSP_VICDHI,58076206538,0x0000008100,,,,15,,2,1,,,2,0x0000008100,5,,,,0,,0
88,0x1813e00000008200,3,ECI_CMD_MRSP_VICDHI,58076206542,0x0000008200,,,,15,,4,1,,,2,0x0000008200,5,,,,0,,0
89,0x181be00000008300,3,ECI_CMD_MRSP_VICDHI,58076206546,0x0000008300,,,,15,,6,1,,,2,0x0000008300,5,,,,0,,0
